REGION,TECHNOLOGY,YEAR,VALUE
REGION1,DEMCOMELCB02,2031,99999
REGION1,DEMCOMELCB02,2032,99999
REGION1,DEMCOMELCB02,2033,99999
REGION1,DEMCOMELCB02,2034,99999
REGION1,DEMCOMELCB02,2035,99999
REGION1,DEMCOMELCB02,2036,99999
REGION1,DEMCOMELCB02,2037,99999
REGION1,DEMCOMELCB02,2038,99999
REGION1,DEMCOMELCB02,2039,99999
REGION1,DEMCOMELCB02,2040,99999
REGION1,DEMCOMELCB02,2041,99999
REGION1,DEMCOMELCB02,2042,99999
REGION1,DEMCOMELCB02,2043,99999
REGION1,DEMCOMELCB02,2044,99999
REGION1,DEMCOMELCB02,2045,99999
REGION1,DEMCOMELCB02,2046,99999
REGION1,DEMCOMELCB02,2047,99999
REGION1,DEMCOMELCB02,2048,99999
REGION1,DEMCOMELCB02,2049,99999
REGION1,DEMCOMELCB02,2050,99999
REGION1,DEMCOMKER,2020,99999
REGION1,DEMCOMKER,2021,99999
REGION1,DEMCOMKER,2022,99999
REGION1,DEMCOMKER,2023,99999
REGION1,DEMCOMKER,2024,99999
REGION1,DEMCOMKER,2025,99999
REGION1,DEMCOMKER,2026,99999
REGION1,DEMCOMKER,2027,99999
REGION1,DEMCOMKER,2028,99999
REGION1,DEMCOMKER,2029,99999
REGION1,DEMCOMKER,2030,99999
REGION1,DEMCOMKER,2031,99999
REGION1,DEMCOMKER,2032,99999
REGION1,DEMCOMKER,2033,99999
REGION1,DEMCOMKER,2034,99999
REGION1,DEMCOMKER,2035,99999
REGION1,DEMCOMKER,2036,99999
REGION1,DEMCOMKER,2037,99999
REGION1,DEMCOMKER,2038,99999
REGION1,DEMCOMKER,2039,99999
REGION1,DEMCOMKER,2040,99999
REGION1,DEMCOMKER,2041,99999
REGION1,DEMCOMKER,2042,99999
REGION1,DEMCOMKER,2043,99999
REGION1,DEMCOMKER,2044,99999
REGION1,DEMCOMKER,2045,99999
REGION1,DEMCOMKER,2046,99999
REGION1,DEMCOMKER,2047,99999
REGION1,DEMCOMKER,2048,99999
REGION1,DEMCOMKER,2049,99999
REGION1,DEMCOMKER,2050,99999
REGION1,DEMCOMNGS,2020,99999
REGION1,DEMCOMNGS,2021,99999
REGION1,DEMCOMNGS,2022,99999
REGION1,DEMCOMNGS,2023,99999
REGION1,DEMCOMNGS,2024,99999
REGION1,DEMCOMNGS,2025,99999
REGION1,DEMCOMNGS,2026,99999
REGION1,DEMCOMNGS,2027,99999
REGION1,DEMCOMNGS,2028,99999
REGION1,DEMCOMNGS,2029,99999
REGION1,DEMCOMNGS,2030,99999
REGION1,DEMCOMNGS,2031,99999
REGION1,DEMCOMNGS,2032,99999
REGION1,DEMCOMNGS,2033,99999
REGION1,DEMCOMNGS,2034,99999
REGION1,DEMCOMNGS,2035,99999
REGION1,DEMCOMNGS,2036,99999
