REGION,TECHNOLOGY,FUEL,MODE_OF_OPERATION,YEAR,VALUE
REGION1,LNDAGRBC1C02,WTRGRCBC1,4,2033,0.040
REGION1,LNDAGRBC1C02,WTRGRCBC1,4,2034,0.040
REGION1,LNDAGRBC1C02,WTRGRCBC1,4,2035,0.040
REGION1,LNDAGRBC1C02,WTRGRCBC1,4,2036,0.040
REGION1,LNDAGRBC1C02,WTRGRCBC1,4,2037,0.040
REGION1,LNDAGRBC1C02,WTRGRCBC1,4,2038,0.040
REGION1,LNDAGRBC1C02,WTRGRCBC1,4,2039,0.040
REGION1,LNDAGRBC1C02,WTRGRCBC1,4,2040,0.040
REGION1,LNDAGRBC1C02,WTRGRCBC1,4,2041,0.040
REGION1,LNDAGRBC1C02,WTRGRCBC1,4,2042,0.040
REGION1,LNDAGRBC1C02,WTRGRCBC1,4,2043,0.040
REGION1,LNDAGRBC1C02,WTRGRCBC1,4,2044,0.040
REGION1,LNDAGRBC1C02,WTRGRCBC1,4,2045,0.040
REGION1,LNDAGRBC1C02,WTRGRCBC1,4,2046,0.040
REGION1,LNDAGRBC1C02,WTRGRCBC1,4,2047,0.040
REGION1,LNDAGRBC1C02,WTRGRCBC1,4,2048,0.040
REGION1,LNDAGRBC1C02,WTRGRCBC1,4,2049,0.040
REGION1,LNDAGRBC1C02,WTRGRCBC1,4,2050,0.040
REGION1,LNDAGRBC1C02,WTRSURBC1,4,2020,0.75
REGION1,LNDAGRBC1C02,WTRSURBC1,4,2021,0.75
REGION1,LNDAGRBC1C02,WTRSURBC1,4,2022,0.75
REGION1,LNDAGRBC1C02,WTRSURBC1,4,2023,0.75
REGION1,LNDAGRBC1C02,WTRSURBC1,4,2024,0.75
REGION1,LNDAGRBC1C02,WTRSURBC1,4,2025,0.75
REGION1,LNDAGRBC1C02,WTRSURBC1,4,2026,0.75
REGION1,LNDAGRBC1C02,WTRSURBC1,4,2027,0.75
REGION1,LNDAGRBC1C02,WTRSURBC1,4,2028,0.75
REGION1,LNDAGRBC1C02,WTRSURBC1,4,2029,0.75
REGION1,LNDAGRBC1C02,WTRSURBC1,4,2030,0.75
REGION1,LNDAGRBC1C02,WTRSURBC1,4,2031,0.75
REGION1,LNDAGRBC1C02,WTRSURBC1,4,2032,0.75
REGION1,LNDAGRBC1C02,WTRSURBC1,4,2033,0.75
REGION1,LNDAGRBC1C02,WTRSURBC1,4,2034,0.75
REGION1,LNDAGRBC1C02,WTRSURBC1,4,2035,0.75
REGION1,LNDAGRBC1C02,WTRSURBC1,4,2036,0.75
REGION1,LNDAGRBC1C02,WTRSURBC1,4,2037,0.75
REGION1,LNDAGRBC1C02,WTRSURBC1,4,2038,0.75
REGION1,LNDAGRBC1C02,WTRSURBC1,4,2039,0.75
REGION1,LNDAGRBC1C02,WTRSURBC1,4,2040,0.75
REGION1,LNDAGRBC1C02,WTRSURBC1,4,2041,0.75
REGION1,LNDAGRBC1C02,WTRSURBC1,4,2042,0.75
REGION1,LNDAGRBC1C02,WTRSURBC1,4,2043,0.75
REGION1,LNDAGRBC1C02,WTRSURBC1,4,2044,0.75
REGION1,LNDAGRBC1C02,WTRSURBC1,4,2045,0.75
REGION1,LNDAGRBC1C02,WTRSURBC1,4,2046,0.75
REGION1,LNDAGRBC1C02,WTRSURBC1,4,2047,0.75
REGION1,LNDAGRBC1C02,WTRSURBC1,4,2048,0.75
REGION1,LNDAGRBC1C02,WTRSURBC1,4,2049,0.75
REGION1,LNDAGRBC1C02,WTRSURBC1,4,2050,0.75
REGION1,LNDAGRBC1C02,CRPALF,5,2020,0.00013
REGION1,LNDAGRBC1C02,CRPALF,5,2021,0.00013
REGION1,LNDAGRBC1C02,CRPALF,5,2022,0.00013
REGION1,LNDAGRBC1C02,CRPALF,5,2023,0.00013
REGION1,LNDAGRBC1C02,CRPALF,5,2024,0.00013
REGION1,LNDAGRBC1C02,CRPALF,5,2025,0.00013
REGION1,LNDAGRBC1C02,CRPALF,5,2026,0.00013
REGION1,LNDAGRBC1C02,CRPALF,5,2027,0.00013
REGION1,LNDAGRBC1C02,CRPALF,5,2028,0.00013
REGION1,LNDAGRBC1C02,CRPALF,5,2029,0.00013
REGION1,LNDAGRBC1C02,CRPALF,5,2030,0.00013
REGION1,LNDAGRBC1C02,CRPALF,5,2031,0.00013
REGION1,LNDAGRBC1C02,CRPALF,5,2032,0.00013
REGION1,LNDAGRBC1C02,CRPALF,5,2033,0.00013
REGION1,LNDAGRBC1C02,CRPALF,5,2034,0.00013
REGION1,LNDAGRBC1C02,CRPALF,5,2035,0.00013
REGION1,LNDAGRBC1C02,CRPALF,5,2036,0.00013
REGION1,LNDAGRBC1C02,CRPALF,5,2037,0.00013
REGION1,LNDAGRBC1C02,CRPALF,5,2038,0.00013
REGION1,LNDAGRBC1C02,CRPALF,5,2039,0.00013
REGION1,LNDAGRBC1C02,CRPALF,5,2040,0.00013
REGION1,LNDAGRBC1C02,CRPALF,5,2041,0.00013
REGION1,LNDAGRBC1C02,CRPALF,5,2042,0.00013
REGION1,LNDAGRBC1C02,CRPALF,5,2043,0.00013
REGION1,LNDAGRBC1C02,CRPALF,5,2044,0.00013
REGION1,LNDAGRBC1C02,CRPALF,5,2045,0.00013
REGION1,LNDAGRBC1C02,CRPALF,5,2046,0.00013
REGION1,LNDAGRBC1C02,CRPALF,5,2047,0.00013
REGION1,LNDAGRBC1C02,CRPALF,5,2048,0.00013
REGION1,LNDAGRBC1C02,CRPALF,5,2049,0.00013
REGION1,LNDAGRBC1C02,CRPALF,5,2050,0.00013
REGION1,LNDAGRBC1C02,WTREVTBC1,5,2020,0.0064
REGION1,LNDAGRBC1C02,WTREVTBC1,5,2021,0.0064
REGION1,LNDAGRBC1C02,WTREVTBC1,5,2022,0.0064
REGION1,LNDAGRBC1C02,WTREVTBC1,5,2023,0.0064
REGION1,LNDAGRBC1C02,WTREVTBC1,5,2024,0.0064
REGION1,LNDAGRBC1C02,WTREVTBC1,5,2025,0.0064
REGION1,LNDAGRBC1C02,WTREVTBC1,5,2026,0.0064
REGION1,LNDAGRBC1C02,WTREVTBC1,5,2027,0.0064
REGION1,LNDAGRBC1C02,WTREVTBC1,5,2028,0.0064
REGION1,LNDAGRBC1C02,WTREVTBC1,5,2029,0.0064
REGION1,LNDAGRBC1C02,WTREVTBC1,5,2030,0.0064
REGION1,LNDAGRBC1C02,WTREVTBC1,5,2031,0.0064
REGION1,LNDAGRBC1C02,WTREVTBC1,5,2032,0.0064
REGION1,LNDAGRBC1C02,WTREVTBC1,5,2033,0.0064
REGION1,LNDAGRBC1C02,WTREVTBC1,5,2034,0.0064
REGION1,LNDAGRBC1C02,WTREVTBC1,5,2035,0.0064
REGION1,LNDAGRBC1C02,WTREVTBC1,5,2036,0.0064
REGION1,LNDAGRBC1C02,WTREVTBC1,5,2037,0.0064
REGION1,LNDAGRBC1C02,WTREVTBC1,5,2038,0.0064
REGION1,LNDAGRBC1C02,WTREVTBC1,5,2039,0.0064
REGION1,LNDAGRBC1C02,WTREVTBC1,5,2040,0.0064
REGION1,LNDAGRBC1C02,WTREVTBC1,5,2041,0.0064
REGION1,LNDAGRBC1C02,WTREVTBC1,5,2042,0.0064
REGION1,LNDAGRBC1C02,WTREVTBC1,5,2043,0.0064
REGION1,LNDAGRBC1C02,WTREVTBC1,5,2044,0.0064
REGION1,LNDAGRBC1C02,WTREVTBC1,5,2045,0.0064
REGION1,LNDAGRBC1C02,WTREVTBC1,5,2046,0.0064
REGION1,LNDAGRBC1C02,WTREVTBC1,5,2047,0.0064
REGION1,LNDAGRBC1C02,WTREVTBC1,5,2048,0.0064
REGION1,LNDAGRBC1C02,WTREVTBC1,5,2049,0.0064
REGION1,LNDAGRBC1C02,WTREVTBC1,5,2050,0.0064
REGION1,LNDAGRBC1C02,WTRGRCBC1,5,2020,0.040
REGION1,LNDAGRBC1C02,WTRGRCBC1,5,2021,0.040
REGION1,LNDAGRBC1C02,WTRGRCBC1,5,2022,0.040
REGION1,LNDAGRBC1C02,WTRGRCBC1,5,2023,0.040
REGION1,LNDAGRBC1C02,WTRGRCBC1,5,2024,0.040
REGION1,LNDAGRBC1C02,WTRGRCBC1,5,2025,0.040
REGION1,LNDAGRBC1C02,WTRGRCBC1,5,2026,0.040
REGION1,LNDAGRBC1C02,WTRGRCBC1,5,2027,0.040
REGION1,LNDAGRBC1C02,WTRGRCBC1,5,2028,0.040
REGION1,LNDAGRBC1C02,WTRGRCBC1,5,2029,0.040
REGION1,LNDAGRBC1C02,WTRGRCBC1,5,2030,0.040
REGION1,LNDAGRBC1C02,WTRGRCBC1,5,2031,0.040
REGION1,LNDAGRBC1C02,WTRGRCBC1,5,2032,0.040
REGION1,LNDAGRBC1C02,WTRGRCBC1,5,2033,0.040
REGION1,LNDAGRBC1C02,WTRGRCBC1,5,2034,0.040
REGION1,LNDAGRBC1C02,WTRGRCBC1,5,2035,0.040
REGION1,LNDAGRBC1C02,WTRGRCBC1,5,2036,0.040
REGION1,LNDAGRBC1C02,WTRGRCBC1,5,2037,0.040
REGION1,LNDAGRBC1C02,WTRGRCBC1,5,2038,0.040
REGION1,LNDAGRBC1C02,WTRGRCBC1,5,2039,0.040
REGION1,LNDAGRBC1C02,WTRGRCBC1,5,2040,0.040
REGION1,LNDAGRBC1C02,WTRGRCBC1,5,2041,0.040
REGION1,LNDAGRBC1C02,WTRGRCBC1,5,2042,0.040
REGION1,LNDAGRBC1C02,WTRGRCBC1,5,2043,0.040
REGION1,LNDAGRBC1C02,WTRGRCBC1,5,2044,0.040
REGION1,LNDAGRBC1C02,WTRGRCBC1,5,2045,0.040
REGION1,LNDAGRBC1C02,WTRGRCBC1,5,2046,0.040
REGION1,LNDAGRBC1C02,WTRGRCBC1,5,2047,0.040
REGION1,LNDAGRBC1C02,WTRGRCBC1,5,2048,0.040
REGION1,LNDAGRBC1C02,WTRGRCBC1,5,2049,0.040
REGION1,LNDAGRBC1C02,WTRGRCBC1,5,2050,0.040
REGION1,LNDAGRBC1C02,WTRSURBC1,5,2020,0.75
REGION1,LNDAGRBC1C02,WTRSURBC1,5,2021,0.75
REGION1,LNDAGRBC1C02,WTRSURBC1,5,2022,0.75
REGION1,LNDAGRBC1C02,WTRSURBC1,5,2023,0.75
REGION1,LNDAGRBC1C02,WTRSURBC1,5,2024,0.75
REGION1,LNDAGRBC1C02,WTRSURBC1,5,2025,0.75
REGION1,LNDAGRBC1C02,WTRSURBC1,5,2026,0.75
REGION1,LNDAGRBC1C02,WTRSURBC1,5,2027,0.75
REGION1,LNDAGRBC1C02,WTRSURBC1,5,2028,0.75
REGION1,LNDAGRBC1C02,WTRSURBC1,5,2029,0.75
REGION1,LNDAGRBC1C02,WTRSURBC1,5,2030,0.75
REGION1,LNDAGRBC1C02,WTRSURBC1,5,2031,0.75
REGION1,LNDAGRBC1C02,WTRSURBC1,5,2032,0.75
REGION1,LNDAGRBC1C02,WTRSURBC1,5,2033,0.75
REGION1,LNDAGRBC1C02,WTRSURBC1,5,2034,0.75
REGION1,LNDAGRBC1C02,WTRSURBC1,5,2035,0.75
REGION1,LNDAGRBC1C02,WTRSURBC1,5,2036,0.75
REGION1,LNDAGRBC1C02,WTRSURBC1,5,2037,0.75
REGION1,LNDAGRBC1C02,WTRSURBC1,5,2038,0.75
REGION1,LNDAGRBC1C02,WTRSURBC1,5,2039,0.75
REGION1,LNDAGRBC1C02,WTRSURBC1,5,2040,0.75
REGION1,LNDAGRBC1C02,WTRSURBC1,5,2041,0.75
REGION1,LNDAGRBC1C02,WTRSURBC1,5,2042,0.75
REGION1,LNDAGRBC1C02,WTRSURBC1,5,2043,0.75
REGION1,LNDAGRBC1C02,WTRSURBC1,5,2044,0.75
REGION1,LNDAGRBC1C02,WTRSURBC1,5,2045,0.75
REGION1,LNDAGRBC1C02,WTRSURBC1,5,2046,0.75
REGION1,LNDAGRBC1C02,WTRSURBC1,5,2047,0.75
REGION1,LNDAGRBC1C02,WTRSURBC1,5,2048,0.75
REGION1,LNDAGRBC1C02,WTRSURBC1,5,2049,0.75
REGION1,LNDAGRBC1C02,WTRSURBC1,5,2050,0.75
REGION1,LNDAGRBC1C02,CRPBAR,6,2020,0.22
REGION1,LNDAGRBC1C02,CRPBAR,6,2021,0.22
REGION1,LNDAGRBC1C02,CRPBAR,6,2022,0.22
REGION1,LNDAGRBC1C02,CRPBAR,6,2023,0.22
REGION1,LNDAGRBC1C02,CRPBAR,6,2024,0.22
REGION1,LNDAGRBC1C02,CRPBAR,6,2025,0.22
REGION1,LNDAGRBC1C02,CRPBAR,6,2026,0.22
REGION1,LNDAGRBC1C02,CRPBAR,6,2027,0.22
REGION1,LNDAGRBC1C02,CRPBAR,6,2028,0.22
REGION1,LNDAGRBC1C02,CRPBAR,6,2029,0.22
REGION1,LNDAGRBC1C02,CRPBAR,6,2030,0.22
REGION1,LNDAGRBC1C02,CRPBAR,6,2031,0.22
REGION1,LNDAGRBC1C02,CRPBAR,6,2032,0.22
REGION1,LNDAGRBC1C02,CRPBAR,6,2033,0.22
REGION1,LNDAGRBC1C02,CRPBAR,6,2034,0.22
REGION1,LNDAGRBC1C02,CRPBAR,6,2035,0.22
REGION1,LNDAGRBC1C02,CRPBAR,6,2036,0.22
REGION1,LNDAGRBC1C02,CRPBAR,6,2037,0.22
REGION1,LNDAGRBC1C02,CRPBAR,6,2038,0.22
REGION1,LNDAGRBC1C02,CRPBAR,6,2039,0.22
REGION1,LNDAGRBC1C02,CRPBAR,6,2040,0.22
REGION1,LNDAGRBC1C02,CRPBAR,6,2041,0.22
REGION1,LNDAGRBC1C02,CRPBAR,6,2042,0.22
REGION1,LNDAGRBC1C02,CRPBAR,6,2043,0.22
REGION1,LNDAGRBC1C02,CRPBAR,6,2044,0.22
REGION1,LNDAGRBC1C02,CRPBAR,6,2045,0.22
REGION1,LNDAGRBC1C02,CRPBAR,6,2046,0.22
REGION1,LNDAGRBC1C02,CRPBAR,6,2047,0.22
REGION1,LNDAGRBC1C02,CRPBAR,6,2048,0.22
REGION1,LNDAGRBC1C02,CRPBAR,6,2049,0.22
REGION1,LNDAGRBC1C02,CRPBAR,6,2050,0.22
REGION1,LNDAGRBC1C02,WTREVTBC1,6,2020,0.29
REGION1,LNDAGRBC1C02,WTREVTBC1,6,2021,0.29
REGION1,LNDAGRBC1C02,WTREVTBC1,6,2022,0.29
REGION1,LNDAGRBC1C02,WTREVTBC1,6,2023,0.29
REGION1,LNDAGRBC1C02,WTREVTBC1,6,2024,0.29
REGION1,LNDAGRBC1C02,WTREVTBC1,6,2025,0.29
REGION1,LNDAGRBC1C02,WTREVTBC1,6,2026,0.29
REGION1,LNDAGRBC1C02,WTREVTBC1,6,2027,0.29
REGION1,LNDAGRBC1C02,WTREVTBC1,6,2028,0.29
REGION1,LNDAGRBC1C02,WTREVTBC1,6,2029,0.29
REGION1,LNDAGRBC1C02,WTREVTBC1,6,2030,0.29
REGION1,LNDAGRBC1C02,WTREVTBC1,6,2031,0.29
REGION1,LNDAGRBC1C02,WTREVTBC1,6,2032,0.29
REGION1,LNDAGRBC1C02,WTREVTBC1,6,2033,0.29
REGION1,LNDAGRBC1C02,WTREVTBC1,6,2034,0.29
REGION1,LNDAGRBC1C02,WTREVTBC1,6,2035,0.29
REGION1,LNDAGRBC1C02,WTREVTBC1,6,2036,0.29
REGION1,LNDAGRBC1C02,WTREVTBC1,6,2037,0.29
REGION1,LNDAGRBC1C02,WTREVTBC1,6,2038,0.29
REGION1,LNDAGRBC1C02,WTREVTBC1,6,2039,0.29
REGION1,LNDAGRBC1C02,WTREVTBC1,6,2040,0.29
REGION1,LNDAGRBC1C02,WTREVTBC1,6,2041,0.29
REGION1,LNDAGRBC1C02,WTREVTBC1,6,2042,0.29
REGION1,LNDAGRBC1C02,WTREVTBC1,6,2043,0.29
REGION1,LNDAGRBC1C02,WTREVTBC1,6,2044,0.29
REGION1,LNDAGRBC1C02,WTREVTBC1,6,2045,0.29
REGION1,LNDAGRBC1C02,WTREVTBC1,6,2046,0.29
REGION1,LNDAGRBC1C02,WTREVTBC1,6,2047,0.29
REGION1,LNDAGRBC1C02,WTREVTBC1,6,2048,0.29
REGION1,LNDAGRBC1C02,WTREVTBC1,6,2049,0.29
REGION1,LNDAGRBC1C02,WTREVTBC1,6,2050,0.29
REGION1,LNDAGRBC1C02,WTRGRCBC1,6,2020,0.028
REGION1,LNDAGRBC1C02,WTRGRCBC1,6,2021,0.028
REGION1,LNDAGRBC1C02,WTRGRCBC1,6,2022,0.028
REGION1,LNDAGRBC1C02,WTRGRCBC1,6,2023,0.028
REGION1,LNDAGRBC1C02,WTRGRCBC1,6,2024,0.028
REGION1,LNDAGRBC1C02,WTRGRCBC1,6,2025,0.028
REGION1,LNDAGRBC1C02,WTRGRCBC1,6,2026,0.028
REGION1,LNDAGRBC1C02,WTRGRCBC1,6,2027,0.028
REGION1,LNDAGRBC1C02,WTRGRCBC1,6,2028,0.028
REGION1,LNDAGRBC1C02,WTRGRCBC1,6,2029,0.028
REGION1,LNDAGRBC1C02,WTRGRCBC1,6,2030,0.028
REGION1,LNDAGRBC1C02,WTRGRCBC1,6,2031,0.028
REGION1,LNDAGRBC1C02,WTRGRCBC1,6,2032,0.028
REGION1,LNDAGRBC1C02,WTRGRCBC1,6,2033,0.028
REGION1,LNDAGRBC1C02,WTRGRCBC1,6,2034,0.028
REGION1,LNDAGRBC1C02,WTRGRCBC1,6,2035,0.028
REGION1,LNDAGRBC1C02,WTRGRCBC1,6,2036,0.028
REGION1,LNDAGRBC1C02,WTRGRCBC1,6,2037,0.028
REGION1,LNDAGRBC1C02,WTRGRCBC1,6,2038,0.028
REGION1,LNDAGRBC1C02,WTRGRCBC1,6,2039,0.028
REGION1,LNDAGRBC1C02,WTRGRCBC1,6,2040,0.028
REGION1,LNDAGRBC1C02,WTRGRCBC1,6,2041,0.028
REGION1,LNDAGRBC1C02,WTRGRCBC1,6,2042,0.028
REGION1,LNDAGRBC1C02,WTRGRCBC1,6,2043,0.028
REGION1,LNDAGRBC1C02,WTRGRCBC1,6,2044,0.028
REGION1,LNDAGRBC1C02,WTRGRCBC1,6,2045,0.028
REGION1,LNDAGRBC1C02,WTRGRCBC1,6,2046,0.028
REGION1,LNDAGRBC1C02,WTRGRCBC1,6,2047,0.028
REGION1,LNDAGRBC1C02,WTRGRCBC1,6,2048,0.028
REGION1,LNDAGRBC1C02,WTRGRCBC1,6,2049,0.028
REGION1,LNDAGRBC1C02,WTRGRCBC1,6,2050,0.028
REGION1,LNDAGRBC1C02,WTRSURBC1,6,2020,0.53
REGION1,LNDAGRBC1C02,WTRSURBC1,6,2021,0.53
REGION1,LNDAGRBC1C02,WTRSURBC1,6,2022,0.53
REGION1,LNDAGRBC1C02,WTRSURBC1,6,2023,0.53
REGION1,LNDAGRBC1C02,WTRSURBC1,6,2024,0.53
REGION1,LNDAGRBC1C02,WTRSURBC1,6,2025,0.53
REGION1,LNDAGRBC1C02,WTRSURBC1,6,2026,0.53
REGION1,LNDAGRBC1C02,WTRSURBC1,6,2027,0.53
REGION1,LNDAGRBC1C02,WTRSURBC1,6,2028,0.53
REGION1,LNDAGRBC1C02,WTRSURBC1,6,2029,0.53
REGION1,LNDAGRBC1C02,WTRSURBC1,6,2030,0.53
REGION1,LNDAGRBC1C02,WTRSURBC1,6,2031,0.53
REGION1,LNDAGRBC1C02,WTRSURBC1,6,2032,0.53
REGION1,LNDAGRBC1C02,WTRSURBC1,6,2033,0.53
REGION1,LNDAGRBC1C02,WTRSURBC1,6,2034,0.53
REGION1,LNDAGRBC1C02,WTRSURBC1,6,2035,0.53
REGION1,LNDAGRBC1C02,WTRSURBC1,6,2036,0.53
REGION1,LNDAGRBC1C02,WTRSURBC1,6,2037,0.53
REGION1,LNDAGRBC1C02,WTRSURBC1,6,2038,0.53
REGION1,LNDAGRBC1C02,WTRSURBC1,6,2039,0.53
REGION1,LNDAGRBC1C02,WTRSURBC1,6,2040,0.53
REGION1,LNDAGRBC1C02,WTRSURBC1,6,2041,0.53
REGION1,LNDAGRBC1C02,WTRSURBC1,6,2042,0.53
REGION1,LNDAGRBC1C02,WTRSURBC1,6,2043,0.53
REGION1,LNDAGRBC1C02,WTRSURBC1,6,2044,0.53
REGION1,LNDAGRBC1C02,WTRSURBC1,6,2045,0.53
REGION1,LNDAGRBC1C02,WTRSURBC1,6,2046,0.53
REGION1,LNDAGRBC1C02,WTRSURBC1,6,2047,0.53
REGION1,LNDAGRBC1C02,WTRSURBC1,6,2048,0.53
REGION1,LNDAGRBC1C02,WTRSURBC1,6,2049,0.53
REGION1,LNDAGRBC1C02,WTRSURBC1,6,2050,0.53
REGION1,LNDAGRBC1C02,CRPBAR,7,2020,0.13
REGION1,LNDAGRBC1C02,CRPBAR,7,2021,0.13
REGION1,LNDAGRBC1C02,CRPBAR,7,2022,0.13
REGION1,LNDAGRBC1C02,CRPBAR,7,2023,0.13
REGION1,LNDAGRBC1C02,CRPBAR,7,2024,0.13
REGION1,LNDAGRBC1C02,CRPBAR,7,2025,0.13
REGION1,LNDAGRBC1C02,CRPBAR,7,2026,0.13
REGION1,LNDAGRBC1C02,CRPBAR,7,2027,0.13
REGION1,LNDAGRBC1C02,CRPBAR,7,2028,0.13
REGION1,LNDAGRBC1C02,CRPBAR,7,2029,0.13
REGION1,LNDAGRBC1C02,CRPBAR,7,2030,0.13
REGION1,LNDAGRBC1C02,CRPBAR,7,2031,0.13
REGION1,LNDAGRBC1C02,CRPBAR,7,2032,0.13
REGION1,LNDAGRBC1C02,CRPBAR,7,2033,0.13
REGION1,LNDAGRBC1C02,CRPBAR,7,2034,0.13
REGION1,LNDAGRBC1C02,CRPBAR,7,2035,0.13
REGION1,LNDAGRBC1C02,CRPBAR,7,2036,0.13
REGION1,LNDAGRBC1C02,CRPBAR,7,2037,0.13
REGION1,LNDAGRBC1C02,CRPBAR,7,2038,0.13
REGION1,LNDAGRBC1C02,CRPBAR,7,2039,0.13
REGION1,LNDAGRBC1C02,CRPBAR,7,2040,0.13
REGION1,LNDAGRBC1C02,CRPBAR,7,2041,0.13
REGION1,LNDAGRBC1C02,CRPBAR,7,2042,0.13
REGION1,LNDAGRBC1C02,CRPBAR,7,2043,0.13
REGION1,LNDAGRBC1C02,CRPBAR,7,2044,0.13
REGION1,LNDAGRBC1C02,CRPBAR,7,2045,0.13
REGION1,LNDAGRBC1C02,CRPBAR,7,2046,0.13
REGION1,LNDAGRBC1C02,CRPBAR,7,2047,0.13
REGION1,LNDAGRBC1C02,CRPBAR,7,2048,0.13
REGION1,LNDAGRBC1C02,CRPBAR,7,2049,0.13
REGION1,LNDAGRBC1C02,CRPBAR,7,2050,0.13
REGION1,LNDAGRBC1C02,WTREVTBC1,7,2020,0.27
REGION1,LNDAGRBC1C02,WTREVTBC1,7,2021,0.27
REGION1,LNDAGRBC1C02,WTREVTBC1,7,2022,0.27
REGION1,LNDAGRBC1C02,WTREVTBC1,7,2023,0.27
REGION1,LNDAGRBC1C02,WTREVTBC1,7,2024,0.27
REGION1,LNDAGRBC1C02,WTREVTBC1,7,2025,0.27
REGION1,LNDAGRBC1C02,WTREVTBC1,7,2026,0.27
REGION1,LNDAGRBC1C02,WTREVTBC1,7,2027,0.27
REGION1,LNDAGRBC1C02,WTREVTBC1,7,2028,0.27
REGION1,LNDAGRBC1C02,WTREVTBC1,7,2029,0.27
REGION1,LNDAGRBC1C02,WTREVTBC1,7,2030,0.27
REGION1,LNDAGRBC1C02,WTREVTBC1,7,2031,0.27
REGION1,LNDAGRBC1C02,WTREVTBC1,7,2032,0.27
REGION1,LNDAGRBC1C02,WTREVTBC1,7,2033,0.27
REGION1,LNDAGRBC1C02,WTREVTBC1,7,2034,0.27
REGION1,LNDAGRBC1C02,WTREVTBC1,7,2035,0.27
REGION1,LNDAGRBC1C02,WTREVTBC1,7,2036,0.27
REGION1,LNDAGRBC1C02,WTREVTBC1,7,2037,0.27
REGION1,LNDAGRBC1C02,WTREVTBC1,7,2038,0.27
REGION1,LNDAGRBC1C02,WTREVTBC1,7,2039,0.27
REGION1,LNDAGRBC1C02,WTREVTBC1,7,2040,0.27
REGION1,LNDAGRBC1C02,WTREVTBC1,7,2041,0.27
REGION1,LNDAGRBC1C02,WTREVTBC1,7,2042,0.27
REGION1,LNDAGRBC1C02,WTREVTBC1,7,2043,0.27
REGION1,LNDAGRBC1C02,WTREVTBC1,7,2044,0.27
REGION1,LNDAGRBC1C02,WTREVTBC1,7,2045,0.27
REGION1,LNDAGRBC1C02,WTREVTBC1,7,2046,0.27
REGION1,LNDAGRBC1C02,WTREVTBC1,7,2047,0.27
REGION1,LNDAGRBC1C02,WTREVTBC1,7,2048,0.27
REGION1,LNDAGRBC1C02,WTREVTBC1,7,2049,0.27
REGION1,LNDAGRBC1C02,WTREVTBC1,7,2050,0.27
REGION1,LNDAGRBC1C02,WTRGRCBC1,7,2020,0.029
REGION1,LNDAGRBC1C02,WTRGRCBC1,7,2021,0.029
REGION1,LNDAGRBC1C02,WTRGRCBC1,7,2022,0.029
REGION1,LNDAGRBC1C02,WTRGRCBC1,7,2023,0.029
REGION1,LNDAGRBC1C02,WTRGRCBC1,7,2024,0.029
REGION1,LNDAGRBC1C02,WTRGRCBC1,7,2025,0.029
REGION1,LNDAGRBC1C02,WTRGRCBC1,7,2026,0.029
REGION1,LNDAGRBC1C02,WTRGRCBC1,7,2027,0.029
REGION1,LNDAGRBC1C02,WTRGRCBC1,7,2028,0.029
REGION1,LNDAGRBC1C02,WTRGRCBC1,7,2029,0.029
REGION1,LNDAGRBC1C02,WTRGRCBC1,7,2030,0.029
REGION1,LNDAGRBC1C02,WTRGRCBC1,7,2031,0.029
REGION1,LNDAGRBC1C02,WTRGRCBC1,7,2032,0.029
REGION1,LNDAGRBC1C02,WTRGRCBC1,7,2033,0.029
REGION1,LNDAGRBC1C02,WTRGRCBC1,7,2034,0.029
REGION1,LNDAGRBC1C02,WTRGRCBC1,7,2035,0.029
REGION1,LNDAGRBC1C02,WTRGRCBC1,7,2036,0.029
REGION1,LNDAGRBC1C02,WTRGRCBC1,7,2037,0.029
REGION1,LNDAGRBC1C02,WTRGRCBC1,7,2038,0.029
REGION1,LNDAGRBC1C02,WTRGRCBC1,7,2039,0.029
REGION1,LNDAGRBC1C02,WTRGRCBC1,7,2040,0.029
REGION1,LNDAGRBC1C02,WTRGRCBC1,7,2041,0.029
REGION1,LNDAGRBC1C02,WTRGRCBC1,7,2042,0.029
REGION1,LNDAGRBC1C02,WTRGRCBC1,7,2043,0.029
REGION1,LNDAGRBC1C02,WTRGRCBC1,7,2044,0.029
REGION1,LNDAGRBC1C02,WTRGRCBC1,7,2045,0.029
REGION1,LNDAGRBC1C02,WTRGRCBC1,7,2046,0.029
REGION1,LNDAGRBC1C02,WTRGRCBC1,7,2047,0.029
REGION1,LNDAGRBC1C02,WTRGRCBC1,7,2048,0.029
REGION1,LNDAGRBC1C02,WTRGRCBC1,7,2049,0.029
REGION1,LNDAGRBC1C02,WTRGRCBC1,7,2050,0.029
REGION1,LNDAGRBC1C02,WTRSURBC1,7,2020,0.53
REGION1,LNDAGRBC1C02,WTRSURBC1,7,2021,0.53
REGION1,LNDAGRBC1C02,WTRSURBC1,7,2022,0.53
REGION1,LNDAGRBC1C02,WTRSURBC1,7,2023,0.53
REGION1,LNDAGRBC1C02,WTRSURBC1,7,2024,0.53
REGION1,LNDAGRBC1C02,WTRSURBC1,7,2025,0.53
REGION1,LNDAGRBC1C02,WTRSURBC1,7,2026,0.53
REGION1,LNDAGRBC1C02,WTRSURBC1,7,2027,0.53
REGION1,LNDAGRBC1C02,WTRSURBC1,7,2028,0.53
REGION1,LNDAGRBC1C02,WTRSURBC1,7,2029,0.53
