REGION,FUEL,TIMESLICE,YEAR,VALUE
REGION1,COMELCB02,SEA2D,2030,0.16
REGION1,COMELCB02,SEA2N,2030,0.07
REGION1,COMELCB02,SEA3D,2030,0.12
REGION1,COMELCB02,SEA3N,2030,0.13
REGION1,COMELCB02,SEA4D,2030,0.13
REGION1,COMELCB02,SEA4N,2030,0.16
REGION1,COMKER,SEA1D,2030,0
REGION1,COMKER,SEA1N,2030,0
REGION1,COMKER,SEA2D,2030,0
REGION1,COMKER,SEA2N,2030,0
REGION1,COMKER,SEA3D,2030,0
REGION1,COMKER,SEA3N,2030,0
REGION1,COMKER,SEA4D,2030,0
REGION1,COMKER,SEA4N,2030,0
REGION1,COMNGS,SEA1D,2030,0
REGION1,COMNGS,SEA1N,2030,0
REGION1,COMNGS,SEA2D,2030,0
REGION1,COMNGS,SEA2N,2030,0
REGION1,COMNGS,SEA3D,2030,0
REGION1,COMNGS,SEA3N,2030,0
REGION1,COMNGS,SEA4D,2030,0
REGION1,COMNGS,SEA4N,2030,0
REGION1,CRPALF,SEA1D,2030,0
REGION1,CRPALF,SEA1N,2030,0
REGION1,CRPALF,SEA2D,2030,0
REGION1,CRPALF,SEA2N,2030,0
REGION1,CRPALF,SEA3D,2030,0
REGION1,CRPALF,SEA3N,2030,0
REGION1,CRPALF,SEA4D,2030,0
REGION1,CRPALF,SEA4N,2030,0
REGION1,CRPBRL,SEA1D,2030,0
REGION1,CRPBRL,SEA1N,2030,0
REGION1,CRPBRL,SEA2D,2030,0
REGION1,CRPBRL,SEA2N,2030,0
REGION1,CRPBRL,SEA3D,2030,0
REGION1,CRPBRL,SEA3N,2030,0
REGION1,CRPBRL,SEA4D,2030,0
REGION1,CRPBRL,SEA4N,2030,0
REGION1,CRPMAI,SEA1D,2030,0
REGION1,CRPMAI,SEA1N,2030,0
REGION1,CRPMAI,SEA2D,2030,0
REGION1,CRPMAI,SEA2N,2030,0
REGION1,CRPMAI,SEA3D,2030,0
REGION1,CRPMAI,SEA3N,2030,0
REGION1,CRPMAI,SEA4D,2030,0
REGION1,CRPMAI,SEA4N,2030,0
REGION1,CRPOAT,SEA1D,2030,0
REGION1,CRPOAT,SEA1N,2030,0
REGION1,CRPOAT,SEA2D,2030,0
REGION1,CRPOAT,SEA2N,2030,0
REGION1,CRPOAT,SEA3D,2030,0
REGION1,CRPOAT,SEA3N,2030,0
REGION1,CRPOAT,SEA4D,2030,0
REGION1,CRPOAT,SEA4N,2030,0
REGION1,CRPOTH,SEA1D,2030,0
REGION1,CRPOTH,SEA1N,2030,0
REGION1,CRPOTH,SEA2D,2030,0
REGION1,CRPOTH,SEA2N,2030,0
REGION1,CRPOTH,SEA3D,2030,0
REGION1,CRPOTH,SEA3N,2030,0
REGION1,CRPOTH,SEA4D,2030,0
REGION1,CRPOTH,SEA4N,2030,0
REGION1,CRPPEA,SEA1D,2030,0
REGION1,CRPPEA,SEA1N,2030,0
REGION1,CRPPEA,SEA2D,2030,0
REGION1,CRPPEA,SEA2N,2030,0
REGION1,CRPPEA,SEA3D,2030,0
REGION1,CRPPEA,SEA3N,2030,0
REGION1,CRPPEA,SEA4D,2030,0
