REGION,TECHNOLOGY,FUEL,MODE_OF_OPERATION,YEAR,VALUE
REGION1,LNDAGRBC1C02,WTRPRCBC1,39,2045,0.80
REGION1,LNDAGRBC1C02,WTRPRCBC1,39,2046,0.80
REGION1,LNDAGRBC1C02,WTRPRCBC1,39,2047,0.80
REGION1,LNDAGRBC1C02,WTRPRCBC1,39,2048,0.80
REGION1,LNDAGRBC1C02,WTRPRCBC1,39,2049,0.80
REGION1,LNDAGRBC1C02,WTRPRCBC1,39,2050,0.80
REGION1,LNDAGRBC1C02,AGRWATBC1,39,2021,0
REGION1,LNDAGRBC1C02,AGRWATBC1,39,2023,0
REGION1,LNDAGRBC1C02,AGRWATBC1,39,2025,0
REGION1,LNDAGRBC1C02,AGRWATBC1,39,2027,0
REGION1,LNDAGRBC1C02,AGRWATBC1,39,2029,0
REGION1,LNDAGRBC1C02,AGRWATBC1,39,2031,0
REGION1,LNDAGRBC1C02,AGRWATBC1,39,2033,0
REGION1,LNDAGRBC1C02,AGRWATBC1,39,2035,0
REGION1,LNDAGRBC1C02,AGRWATBC1,39,2037,0
REGION1,LNDAGRBC1C02,AGRWATBC1,39,2039,0
REGION1,LNDAGRBC1C02,AGRWATBC1,39,2041,0
REGION1,LNDAGRBC1C02,AGRWATBC1,39,2043,0
REGION1,LNDAGRBC1C02,AGRWATBC1,39,2045,0
REGION1,LNDAGRBC1C02,AGRWATBC1,39,2047,0
REGION1,LNDAGRBC1C02,AGRWATBC1,39,2049,0
REGION1,LNDAGRBC1C02,LRAPLRBC1,40,2020,1
REGION1,LNDAGRBC1C02,LRAPLRBC1,40,2021,1
REGION1,LNDAGRBC1C02,LRAPLRBC1,40,2022,1
REGION1,LNDAGRBC1C02,LRAPLRBC1,40,2023,1
REGION1,LNDAGRBC1C02,LRAPLRBC1,40,2024,1
REGION1,LNDAGRBC1C02,LRAPLRBC1,40,2025,1
REGION1,LNDAGRBC1C02,LRAPLRBC1,40,2026,1
REGION1,LNDAGRBC1C02,LRAPLRBC1,40,2027,1
REGION1,LNDAGRBC1C02,LRAPLRBC1,40,2028,1
REGION1,LNDAGRBC1C02,LRAPLRBC1,40,2029,1
REGION1,LNDAGRBC1C02,LRAPLRBC1,40,2030,1
REGION1,LNDAGRBC1C02,LRAPLRBC1,40,2031,1
REGION1,LNDAGRBC1C02,LRAPLRBC1,40,2032,1
REGION1,LNDAGRBC1C02,LRAPLRBC1,40,2033,1
REGION1,LNDAGRBC1C02,LRAPLRBC1,40,2034,1
REGION1,LNDAGRBC1C02,LRAPLRBC1,40,2035,1
REGION1,LNDAGRBC1C02,LRAPLRBC1,40,2036,1
REGION1,LNDAGRBC1C02,LRAPLRBC1,40,2037,1
REGION1,LNDAGRBC1C02,LRAPLRBC1,40,2038,1
REGION1,LNDAGRBC1C02,LRAPLRBC1,40,2039,1
REGION1,LNDAGRBC1C02,LRAPLRBC1,40,2040,1
REGION1,LNDAGRBC1C02,LRAPLRBC1,40,2041,1
REGION1,LNDAGRBC1C02,LRAPLRBC1,40,2042,1
REGION1,LNDAGRBC1C02,LRAPLRBC1,40,2043,1
REGION1,LNDAGRBC1C02,LRAPLRBC1,40,2044,1
REGION1,LNDAGRBC1C02,LRAPLRBC1,40,2045,1
REGION1,LNDAGRBC1C02,LRAPLRBC1,40,2046,1
REGION1,LNDAGRBC1C02,LRAPLRBC1,40,2047,1
REGION1,LNDAGRBC1C02,LRAPLRBC1,40,2048,1
REGION1,LNDAGRBC1C02,LRAPLRBC1,40,2049,1
REGION1,LNDAGRBC1C02,LRAPLRBC1,40,2050,1
REGION1,LNDAGRBC1C02,WTRPRCBC1,40,2020,0.80
REGION1,LNDAGRBC1C02,WTRPRCBC1,40,2021,0.80
REGION1,LNDAGRBC1C02,WTRPRCBC1,40,2022,0.80
REGION1,LNDAGRBC1C02,WTRPRCBC1,40,2023,0.80
REGION1,LNDAGRBC1C02,WTRPRCBC1,40,2024,0.80
REGION1,LNDAGRBC1C02,WTRPRCBC1,40,2025,0.80
REGION1,LNDAGRBC1C02,WTRPRCBC1,40,2026,0.80
REGION1,LNDAGRBC1C02,WTRPRCBC1,40,2027,0.80
REGION1,LNDAGRBC1C02,WTRPRCBC1,40,2028,0.80
REGION1,LNDAGRBC1C02,WTRPRCBC1,40,2029,0.80
REGION1,LNDAGRBC1C02,WTRPRCBC1,40,2030,0.80
REGION1,LNDAGRBC1C02,WTRPRCBC1,40,2031,0.80
REGION1,LNDAGRBC1C02,WTRPRCBC1,40,2032,0.80
REGION1,LNDAGRBC1C02,WTRPRCBC1,40,2033,0.80
REGION1,LNDAGRBC1C02,WTRPRCBC1,40,2034,0.80
REGION1,LNDAGRBC1C02,WTRPRCBC1,40,2035,0.80
REGION1,LNDAGRBC1C02,WTRPRCBC1,40,2036,0.80
REGION1,LNDAGRBC1C02,WTRPRCBC1,40,2037,0.80
REGION1,LNDAGRBC1C02,WTRPRCBC1,40,2038,0.80
REGION1,LNDAGRBC1C02,WTRPRCBC1,40,2039,0.80
REGION1,LNDAGRBC1C02,WTRPRCBC1,40,2040,0.80
REGION1,LNDAGRBC1C02,WTRPRCBC1,40,2041,0.80
REGION1,LNDAGRBC1C02,WTRPRCBC1,40,2042,0.80
REGION1,LNDAGRBC1C02,WTRPRCBC1,40,2043,0.80
REGION1,LNDAGRBC1C02,WTRPRCBC1,40,2044,0.80
REGION1,LNDAGRBC1C02,WTRPRCBC1,40,2045,0.80
REGION1,LNDAGRBC1C02,WTRPRCBC1,40,2046,0.80
REGION1,LNDAGRBC1C02,WTRPRCBC1,40,2047,0.80
REGION1,LNDAGRBC1C02,WTRPRCBC1,40,2048,0.80
REGION1,LNDAGRBC1C02,WTRPRCBC1,40,2049,0.80
REGION1,LNDAGRBC1C02,WTRPRCBC1,40,2050,0.80
REGION1,LNDAGRBC1C02,AGRWATBC1,40,2021,0
REGION1,LNDAGRBC1C02,AGRWATBC1,40,2023,0
REGION1,LNDAGRBC1C02,AGRWATBC1,40,2025,0
REGION1,LNDAGRBC1C02,AGRWATBC1,40,2027,0
REGION1,LNDAGRBC1C02,AGRWATBC1,40,2029,0
REGION1,LNDAGRBC1C02,AGRWATBC1,40,2031,0
REGION1,LNDAGRBC1C02,AGRWATBC1,40,2033,0
REGION1,LNDAGRBC1C02,AGRWATBC1,40,2035,0
REGION1,LNDAGRBC1C02,AGRWATBC1,40,2037,0
REGION1,LNDAGRBC1C02,AGRWATBC1,40,2039,0
REGION1,LNDAGRBC1C02,AGRWATBC1,40,2041,0
REGION1,LNDAGRBC1C02,AGRWATBC1,40,2043,0
REGION1,LNDAGRBC1C02,AGRWATBC1,40,2045,0
REGION1,LNDAGRBC1C02,AGRWATBC1,40,2047,0
REGION1,LNDAGRBC1C02,AGRWATBC1,40,2049,0
REGION1,LNDAGRBC1C02,LRYEHIBC1,41,2020,1
REGION1,LNDAGRBC1C02,LRYEHIBC1,41,2021,1
REGION1,LNDAGRBC1C02,LRYEHIBC1,41,2022,1
REGION1,LNDAGRBC1C02,LRYEHIBC1,41,2023,1
REGION1,LNDAGRBC1C02,LRYEHIBC1,41,2024,1
REGION1,LNDAGRBC1C02,LRYEHIBC1,41,2025,1
REGION1,LNDAGRBC1C02,LRYEHIBC1,41,2026,1
REGION1,LNDAGRBC1C02,LRYEHIBC1,41,2027,1
REGION1,LNDAGRBC1C02,LRYEHIBC1,41,2028,1
REGION1,LNDAGRBC1C02,LRYEHIBC1,41,2029,1
REGION1,LNDAGRBC1C02,LRYEHIBC1,41,2030,1
REGION1,LNDAGRBC1C02,LRYEHIBC1,41,2031,1
REGION1,LNDAGRBC1C02,LRYEHIBC1,41,2032,1
REGION1,LNDAGRBC1C02,LRYEHIBC1,41,2033,1
REGION1,LNDAGRBC1C02,LRYEHIBC1,41,2034,1
REGION1,LNDAGRBC1C02,LRYEHIBC1,41,2035,1
REGION1,LNDAGRBC1C02,LRYEHIBC1,41,2036,1
REGION1,LNDAGRBC1C02,LRYEHIBC1,41,2037,1
REGION1,LNDAGRBC1C02,LRYEHIBC1,41,2038,1
REGION1,LNDAGRBC1C02,LRYEHIBC1,41,2039,1
REGION1,LNDAGRBC1C02,LRYEHIBC1,41,2040,1
REGION1,LNDAGRBC1C02,LRYEHIBC1,41,2041,1
REGION1,LNDAGRBC1C02,LRYEHIBC1,41,2042,1
REGION1,LNDAGRBC1C02,LRYEHIBC1,41,2043,1
REGION1,LNDAGRBC1C02,LRYEHIBC1,41,2044,1
REGION1,LNDAGRBC1C02,LRYEHIBC1,41,2045,1
REGION1,LNDAGRBC1C02,LRYEHIBC1,41,2046,1
REGION1,LNDAGRBC1C02,LRYEHIBC1,41,2047,1
REGION1,LNDAGRBC1C02,LRYEHIBC1,41,2048,1
REGION1,LNDAGRBC1C02,LRYEHIBC1,41,2049,1
REGION1,LNDAGRBC1C02,LRYEHIBC1,41,2050,1
REGION1,LNDAGRBC1C02,WTRPRCBC1,41,2020,0.80
REGION1,LNDAGRBC1C02,WTRPRCBC1,41,2021,0.80
REGION1,LNDAGRBC1C02,WTRPRCBC1,41,2022,0.80
REGION1,LNDAGRBC1C02,WTRPRCBC1,41,2023,0.80
REGION1,LNDAGRBC1C02,WTRPRCBC1,41,2024,0.80
REGION1,LNDAGRBC1C02,WTRPRCBC1,41,2025,0.80
REGION1,LNDAGRBC1C02,WTRPRCBC1,41,2026,0.80
REGION1,LNDAGRBC1C02,WTRPRCBC1,41,2027,0.80
REGION1,LNDAGRBC1C02,WTRPRCBC1,41,2028,0.80
REGION1,LNDAGRBC1C02,WTRPRCBC1,41,2029,0.80
REGION1,LNDAGRBC1C02,WTRPRCBC1,41,2030,0.80
REGION1,LNDAGRBC1C02,WTRPRCBC1,41,2031,0.80
REGION1,LNDAGRBC1C02,WTRPRCBC1,41,2032,0.80
REGION1,LNDAGRBC1C02,WTRPRCBC1,41,2033,0.80
REGION1,LNDAGRBC1C02,WTRPRCBC1,41,2034,0.80
REGION1,LNDAGRBC1C02,WTRPRCBC1,41,2035,0.80
REGION1,LNDAGRBC1C02,WTRPRCBC1,41,2036,0.80
REGION1,LNDAGRBC1C02,WTRPRCBC1,41,2037,0.80
REGION1,LNDAGRBC1C02,WTRPRCBC1,41,2038,0.80
REGION1,LNDAGRBC1C02,WTRPRCBC1,41,2039,0.80
REGION1,LNDAGRBC1C02,WTRPRCBC1,41,2040,0.80
REGION1,LNDAGRBC1C02,WTRPRCBC1,41,2041,0.80
REGION1,LNDAGRBC1C02,WTRPRCBC1,41,2042,0.80
REGION1,LNDAGRBC1C02,WTRPRCBC1,41,2043,0.80
REGION1,LNDAGRBC1C02,WTRPRCBC1,41,2044,0.80
REGION1,LNDAGRBC1C02,WTRPRCBC1,41,2045,0.80
REGION1,LNDAGRBC1C02,WTRPRCBC1,41,2046,0.80
REGION1,LNDAGRBC1C02,WTRPRCBC1,41,2047,0.80
REGION1,LNDAGRBC1C02,WTRPRCBC1,41,2048,0.80
REGION1,LNDAGRBC1C02,WTRPRCBC1,41,2049,0.80
REGION1,LNDAGRBC1C02,WTRPRCBC1,41,2050,0.80
REGION1,LNDAGRBC1C02,AGRWATBC1,41,2020,0.045
REGION1,LNDAGRBC1C02,AGRWATBC1,41,2021,0.045
REGION1,LNDAGRBC1C02,AGRWATBC1,41,2022,0.045
REGION1,LNDAGRBC1C02,AGRWATBC1,41,2023,0.045
REGION1,LNDAGRBC1C02,AGRWATBC1,41,2024,0.045
REGION1,LNDAGRBC1C02,AGRWATBC1,41,2025,0.045
REGION1,LNDAGRBC1C02,AGRWATBC1,41,2026,0.045
REGION1,LNDAGRBC1C02,AGRWATBC1,41,2027,0.045
REGION1,LNDAGRBC1C02,AGRWATBC1,41,2028,0.045
REGION1,LNDAGRBC1C02,AGRWATBC1,41,2029,0.045
REGION1,LNDAGRBC1C02,AGRWATBC1,41,2030,0.045
REGION1,LNDAGRBC1C02,AGRWATBC1,41,2031,0.045
REGION1,LNDAGRBC1C02,AGRWATBC1,41,2032,0.045
REGION1,LNDAGRBC1C02,AGRWATBC1,41,2033,0.045
REGION1,LNDAGRBC1C02,AGRWATBC1,41,2034,0.045
REGION1,LNDAGRBC1C02,AGRWATBC1,41,2035,0.045
REGION1,LNDAGRBC1C02,AGRWATBC1,41,2036,0.045
REGION1,LNDAGRBC1C02,AGRWATBC1,41,2037,0.045
REGION1,LNDAGRBC1C02,AGRWATBC1,41,2038,0.045
REGION1,LNDAGRBC1C02,AGRWATBC1,41,2039,0.045
REGION1,LNDAGRBC1C02,AGRWATBC1,41,2040,0.045
REGION1,LNDAGRBC1C02,AGRWATBC1,41,2041,0.045
REGION1,LNDAGRBC1C02,AGRWATBC1,41,2042,0.045
REGION1,LNDAGRBC1C02,AGRWATBC1,41,2043,0.045
REGION1,LNDAGRBC1C02,AGRWATBC1,41,2044,0.045
REGION1,LNDAGRBC1C02,AGRWATBC1,41,2045,0.045
REGION1,LNDAGRBC1C02,AGRWATBC1,41,2046,0.045
REGION1,LNDAGRBC1C02,AGRWATBC1,41,2047,0.045
REGION1,LNDAGRBC1C02,AGRWATBC1,41,2048,0.045
REGION1,LNDAGRBC1C02,AGRWATBC1,41,2049,0.045
REGION1,LNDAGRBC1C02,AGRWATBC1,41,2050,0.045
REGION1,LNDAGRBC1C02,LRYEIIBC1,42,2020,1
REGION1,LNDAGRBC1C02,LRYEIIBC1,42,2021,1
REGION1,LNDAGRBC1C02,LRYEIIBC1,42,2022,1
REGION1,LNDAGRBC1C02,LRYEIIBC1,42,2023,1
REGION1,LNDAGRBC1C02,LRYEIIBC1,42,2024,1
REGION1,LNDAGRBC1C02,LRYEIIBC1,42,2025,1
REGION1,LNDAGRBC1C02,LRYEIIBC1,42,2026,1
REGION1,LNDAGRBC1C02,LRYEIIBC1,42,2027,1
REGION1,LNDAGRBC1C02,LRYEIIBC1,42,2028,1
REGION1,LNDAGRBC1C02,LRYEIIBC1,42,2029,1
REGION1,LNDAGRBC1C02,LRYEIIBC1,42,2030,1
REGION1,LNDAGRBC1C02,LRYEIIBC1,42,2031,1
REGION1,LNDAGRBC1C02,LRYEIIBC1,42,2032,1
REGION1,LNDAGRBC1C02,LRYEIIBC1,42,2033,1
REGION1,LNDAGRBC1C02,LRYEIIBC1,42,2034,1
REGION1,LNDAGRBC1C02,LRYEIIBC1,42,2035,1
REGION1,LNDAGRBC1C02,LRYEIIBC1,42,2036,1
REGION1,LNDAGRBC1C02,LRYEIIBC1,42,2037,1
REGION1,LNDAGRBC1C02,LRYEIIBC1,42,2038,1
REGION1,LNDAGRBC1C02,LRYEIIBC1,42,2039,1
REGION1,LNDAGRBC1C02,LRYEIIBC1,42,2040,1
REGION1,LNDAGRBC1C02,LRYEIIBC1,42,2041,1
REGION1,LNDAGRBC1C02,LRYEIIBC1,42,2042,1
REGION1,LNDAGRBC1C02,LRYEIIBC1,42,2043,1
REGION1,LNDAGRBC1C02,LRYEIIBC1,42,2044,1
REGION1,LNDAGRBC1C02,LRYEIIBC1,42,2045,1
REGION1,LNDAGRBC1C02,LRYEIIBC1,42,2046,1
REGION1,LNDAGRBC1C02,LRYEIIBC1,42,2047,1
REGION1,LNDAGRBC1C02,LRYEIIBC1,42,2048,1
REGION1,LNDAGRBC1C02,LRYEIIBC1,42,2049,1
REGION1,LNDAGRBC1C02,LRYEIIBC1,42,2050,1
REGION1,LNDAGRBC1C02,WTRPRCBC1,42,2020,0.80
REGION1,LNDAGRBC1C02,WTRPRCBC1,42,2021,0.80
REGION1,LNDAGRBC1C02,WTRPRCBC1,42,2022,0.80
REGION1,LNDAGRBC1C02,WTRPRCBC1,42,2023,0.80
REGION1,LNDAGRBC1C02,WTRPRCBC1,42,2024,0.80
REGION1,LNDAGRBC1C02,WTRPRCBC1,42,2025,0.80
REGION1,LNDAGRBC1C02,WTRPRCBC1,42,2026,0.80
REGION1,LNDAGRBC1C02,WTRPRCBC1,42,2027,0.80
REGION1,LNDAGRBC1C02,WTRPRCBC1,42,2028,0.80
REGION1,LNDAGRBC1C02,WTRPRCBC1,42,2029,0.80
REGION1,LNDAGRBC1C02,WTRPRCBC1,42,2030,0.80
REGION1,LNDAGRBC1C02,WTRPRCBC1,42,2031,0.80
REGION1,LNDAGRBC1C02,WTRPRCBC1,42,2032,0.80
REGION1,LNDAGRBC1C02,WTRPRCBC1,42,2033,0.80
REGION1,LNDAGRBC1C02,WTRPRCBC1,42,2034,0.80
REGION1,LNDAGRBC1C02,WTRPRCBC1,42,2035,0.80
REGION1,LNDAGRBC1C02,WTRPRCBC1,42,2036,0.80
REGION1,LNDAGRBC1C02,WTRPRCBC1,42,2037,0.80
REGION1,LNDAGRBC1C02,WTRPRCBC1,42,2038,0.80
REGION1,LNDAGRBC1C02,WTRPRCBC1,42,2039,0.80
REGION1,LNDAGRBC1C02,WTRPRCBC1,42,2040,0.80
REGION1,LNDAGRBC1C02,WTRPRCBC1,42,2041,0.80
REGION1,LNDAGRBC1C02,WTRPRCBC1,42,2042,0.80
REGION1,LNDAGRBC1C02,WTRPRCBC1,42,2043,0.80
REGION1,LNDAGRBC1C02,WTRPRCBC1,42,2044,0.80
REGION1,LNDAGRBC1C02,WTRPRCBC1,42,2045,0.80
REGION1,LNDAGRBC1C02,WTRPRCBC1,42,2046,0.80
REGION1,LNDAGRBC1C02,WTRPRCBC1,42,2047,0.80
REGION1,LNDAGRBC1C02,WTRPRCBC1,42,2048,0.80
REGION1,LNDAGRBC1C02,WTRPRCBC1,42,2049,0.80
REGION1,LNDAGRBC1C02,WTRPRCBC1,42,2050,0.80
REGION1,LNDAGRBC1C02,AGRWATBC1,42,2020,0.029
REGION1,LNDAGRBC1C02,AGRWATBC1,42,2021,0.029
REGION1,LNDAGRBC1C02,AGRWATBC1,42,2022,0.029
REGION1,LNDAGRBC1C02,AGRWATBC1,42,2023,0.029
REGION1,LNDAGRBC1C02,AGRWATBC1,42,2024,0.029
REGION1,LNDAGRBC1C02,AGRWATBC1,42,2025,0.029
REGION1,LNDAGRBC1C02,AGRWATBC1,42,2026,0.029
REGION1,LNDAGRBC1C02,AGRWATBC1,42,2027,0.029
REGION1,LNDAGRBC1C02,AGRWATBC1,42,2028,0.029
REGION1,LNDAGRBC1C02,AGRWATBC1,42,2029,0.029
REGION1,LNDAGRBC1C02,AGRWATBC1,42,2030,0.029
REGION1,LNDAGRBC1C02,AGRWATBC1,42,2031,0.029
REGION1,LNDAGRBC1C02,AGRWATBC1,42,2032,0.029
REGION1,LNDAGRBC1C02,AGRWATBC1,42,2033,0.029
REGION1,LNDAGRBC1C02,AGRWATBC1,42,2034,0.029
REGION1,LNDAGRBC1C02,AGRWATBC1,42,2035,0.029
REGION1,LNDAGRBC1C02,AGRWATBC1,42,2036,0.029
REGION1,LNDAGRBC1C02,AGRWATBC1,42,2037,0.029
REGION1,LNDAGRBC1C02,AGRWATBC1,42,2038,0.029
REGION1,LNDAGRBC1C02,AGRWATBC1,42,2039,0.029
REGION1,LNDAGRBC1C02,AGRWATBC1,42,2040,0.029
REGION1,LNDAGRBC1C02,AGRWATBC1,42,2041,0.029
REGION1,LNDAGRBC1C02,AGRWATBC1,42,2042,0.029
REGION1,LNDAGRBC1C02,AGRWATBC1,42,2043,0.029
REGION1,LNDAGRBC1C02,AGRWATBC1,42,2044,0.029
REGION1,LNDAGRBC1C02,AGRWATBC1,42,2045,0.029
REGION1,LNDAGRBC1C02,AGRWATBC1,42,2046,0.029
REGION1,LNDAGRBC1C02,AGRWATBC1,42,2047,0.029
REGION1,LNDAGRBC1C02,AGRWATBC1,42,2048,0.029
REGION1,LNDAGRBC1C02,AGRWATBC1,42,2049,0.029
REGION1,LNDAGRBC1C02,AGRWATBC1,42,2050,0.029
REGION1,LNDAGRBC1C02,LRYEHRBC1,43,2020,1
REGION1,LNDAGRBC1C02,LRYEHRBC1,43,2021,1
REGION1,LNDAGRBC1C02,LRYEHRBC1,43,2022,1
REGION1,LNDAGRBC1C02,LRYEHRBC1,43,2023,1
REGION1,LNDAGRBC1C02,LRYEHRBC1,43,2024,1
REGION1,LNDAGRBC1C02,LRYEHRBC1,43,2025,1
REGION1,LNDAGRBC1C02,LRYEHRBC1,43,2026,1
REGION1,LNDAGRBC1C02,LRYEHRBC1,43,2027,1
REGION1,LNDAGRBC1C02,LRYEHRBC1,43,2028,1
REGION1,LNDAGRBC1C02,LRYEHRBC1,43,2029,1
REGION1,LNDAGRBC1C02,LRYEHRBC1,43,2030,1
REGION1,LNDAGRBC1C02,LRYEHRBC1,43,2031,1
REGION1,LNDAGRBC1C02,LRYEHRBC1,43,2032,1
REGION1,LNDAGRBC1C02,LRYEHRBC1,43,2033,1
REGION1,LNDAGRBC1C02,LRYEHRBC1,43,2034,1
REGION1,LNDAGRBC1C02,LRYEHRBC1,43,2035,1
REGION1,LNDAGRBC1C02,LRYEHRBC1,43,2036,1
REGION1,LNDAGRBC1C02,LRYEHRBC1,43,2037,1
REGION1,LNDAGRBC1C02,LRYEHRBC1,43,2038,1
REGION1,LNDAGRBC1C02,LRYEHRBC1,43,2039,1
REGION1,LNDAGRBC1C02,LRYEHRBC1,43,2040,1
REGION1,LNDAGRBC1C02,LRYEHRBC1,43,2041,1
REGION1,LNDAGRBC1C02,LRYEHRBC1,43,2042,1
REGION1,LNDAGRBC1C02,LRYEHRBC1,43,2043,1
REGION1,LNDAGRBC1C02,LRYEHRBC1,43,2044,1
REGION1,LNDAGRBC1C02,LRYEHRBC1,43,2045,1
REGION1,LNDAGRBC1C02,LRYEHRBC1,43,2046,1
REGION1,LNDAGRBC1C02,LRYEHRBC1,43,2047,1
REGION1,LNDAGRBC1C02,LRYEHRBC1,43,2048,1
REGION1,LNDAGRBC1C02,LRYEHRBC1,43,2049,1
REGION1,LNDAGRBC1C02,LRYEHRBC1,43,2050,1
REGION1,LNDAGRBC1C02,WTRPRCBC1,43,2020,0.80
REGION1,LNDAGRBC1C02,WTRPRCBC1,43,2021,0.80
REGION1,LNDAGRBC1C02,WTRPRCBC1,43,2022,0.80
REGION1,LNDAGRBC1C02,WTRPRCBC1,43,2023,0.80
REGION1,LNDAGRBC1C02,WTRPRCBC1,43,2024,0.80
REGION1,LNDAGRBC1C02,WTRPRCBC1,43,2025,0.80
REGION1,LNDAGRBC1C02,WTRPRCBC1,43,2026,0.80
REGION1,LNDAGRBC1C02,WTRPRCBC1,43,2027,0.80
REGION1,LNDAGRBC1C02,WTRPRCBC1,43,2028,0.80
REGION1,LNDAGRBC1C02,WTRPRCBC1,43,2029,0.80
REGION1,LNDAGRBC1C02,WTRPRCBC1,43,2030,0.80
REGION1,LNDAGRBC1C02,WTRPRCBC1,43,2031,0.80
REGION1,LNDAGRBC1C02,WTRPRCBC1,43,2032,0.80
REGION1,LNDAGRBC1C02,WTRPRCBC1,43,2033,0.80
REGION1,LNDAGRBC1C02,WTRPRCBC1,43,2034,0.80
REGION1,LNDAGRBC1C02,WTRPRCBC1,43,2035,0.80
REGION1,LNDAGRBC1C02,WTRPRCBC1,43,2036,0.80
REGION1,LNDAGRBC1C02,WTRPRCBC1,43,2037,0.80
REGION1,LNDAGRBC1C02,WTRPRCBC1,43,2038,0.80
REGION1,LNDAGRBC1C02,WTRPRCBC1,43,2039,0.80
REGION1,LNDAGRBC1C02,WTRPRCBC1,43,2040,0.80
REGION1,LNDAGRBC1C02,WTRPRCBC1,43,2041,0.80
REGION1,LNDAGRBC1C02,WTRPRCBC1,43,2042,0.80
REGION1,LNDAGRBC1C02,WTRPRCBC1,43,2043,0.80
REGION1,LNDAGRBC1C02,WTRPRCBC1,43,2044,0.80
REGION1,LNDAGRBC1C02,WTRPRCBC1,43,2045,0.80
REGION1,LNDAGRBC1C02,WTRPRCBC1,43,2046,0.80
REGION1,LNDAGRBC1C02,WTRPRCBC1,43,2047,0.80
REGION1,LNDAGRBC1C02,WTRPRCBC1,43,2048,0.80
REGION1,LNDAGRBC1C02,WTRPRCBC1,43,2049,0.80
REGION1,LNDAGRBC1C02,WTRPRCBC1,43,2050,0.80
REGION1,LNDAGRBC1C02,AGRWATBC1,43,2021,0
REGION1,LNDAGRBC1C02,AGRWATBC1,43,2023,0
REGION1,LNDAGRBC1C02,AGRWATBC1,43,2025,0
REGION1,LNDAGRBC1C02,AGRWATBC1,43,2027,0
REGION1,LNDAGRBC1C02,AGRWATBC1,43,2029,0
REGION1,LNDAGRBC1C02,AGRWATBC1,43,2031,0
REGION1,LNDAGRBC1C02,AGRWATBC1,43,2033,0
REGION1,LNDAGRBC1C02,AGRWATBC1,43,2035,0
REGION1,LNDAGRBC1C02,AGRWATBC1,43,2037,0
REGION1,LNDAGRBC1C02,AGRWATBC1,43,2039,0
REGION1,LNDAGRBC1C02,AGRWATBC1,43,2041,0
REGION1,LNDAGRBC1C02,AGRWATBC1,43,2043,0
REGION1,LNDAGRBC1C02,AGRWATBC1,43,2045,0
REGION1,LNDAGRBC1C02,AGRWATBC1,43,2047,0
REGION1,LNDAGRBC1C02,AGRWATBC1,43,2049,0
REGION1,LNDAGRBC1C02,LRYEIRBC1,44,2020,1
REGION1,LNDAGRBC1C02,LRYEIRBC1,44,2021,1
REGION1,LNDAGRBC1C02,LRYEIRBC1,44,2022,1
REGION1,LNDAGRBC1C02,LRYEIRBC1,44,2023,1
REGION1,LNDAGRBC1C02,LRYEIRBC1,44,2024,1
REGION1,LNDAGRBC1C02,LRYEIRBC1,44,2025,1
REGION1,LNDAGRBC1C02,LRYEIRBC1,44,2026,1
REGION1,LNDAGRBC1C02,LRYEIRBC1,44,2027,1
REGION1,LNDAGRBC1C02,LRYEIRBC1,44,2028,1
REGION1,LNDAGRBC1C02,LRYEIRBC1,44,2029,1
REGION1,LNDAGRBC1C02,LRYEIRBC1,44,2030,1
REGION1,LNDAGRBC1C02,LRYEIRBC1,44,2031,1
REGION1,LNDAGRBC1C02,LRYEIRBC1,44,2032,1
REGION1,LNDAGRBC1C02,LRYEIRBC1,44,2033,1
REGION1,LNDAGRBC1C02,LRYEIRBC1,44,2034,1
REGION1,LNDAGRBC1C02,LRYEIRBC1,44,2035,1
REGION1,LNDAGRBC1C02,LRYEIRBC1,44,2036,1
REGION1,LNDAGRBC1C02,LRYEIRBC1,44,2037,1
REGION1,LNDAGRBC1C02,LRYEIRBC1,44,2038,1
REGION1,LNDAGRBC1C02,LRYEIRBC1,44,2039,1
REGION1,LNDAGRBC1C02,LRYEIRBC1,44,2040,1
REGION1,LNDAGRBC1C02,LRYEIRBC1,44,2041,1
REGION1,LNDAGRBC1C02,LRYEIRBC1,44,2042,1
REGION1,LNDAGRBC1C02,LRYEIRBC1,44,2043,1
REGION1,LNDAGRBC1C02,LRYEIRBC1,44,2044,1
REGION1,LNDAGRBC1C02,LRYEIRBC1,44,2045,1
REGION1,LNDAGRBC1C02,LRYEIRBC1,44,2046,1
REGION1,LNDAGRBC1C02,LRYEIRBC1,44,2047,1
REGION1,LNDAGRBC1C02,LRYEIRBC1,44,2048,1
REGION1,LNDAGRBC1C02,LRYEIRBC1,44,2049,1
REGION1,LNDAGRBC1C02,LRYEIRBC1,44,2050,1
REGION1,LNDAGRBC1C02,WTRPRCBC1,44,2020,0.80
REGION1,LNDAGRBC1C02,WTRPRCBC1,44,2021,0.80
REGION1,LNDAGRBC1C02,WTRPRCBC1,44,2022,0.80
REGION1,LNDAGRBC1C02,WTRPRCBC1,44,2023,0.80
REGION1,LNDAGRBC1C02,WTRPRCBC1,44,2024,0.80
REGION1,LNDAGRBC1C02,WTRPRCBC1,44,2025,0.80
REGION1,LNDAGRBC1C02,WTRPRCBC1,44,2026,0.80
REGION1,LNDAGRBC1C02,WTRPRCBC1,44,2027,0.80
REGION1,LNDAGRBC1C02,WTRPRCBC1,44,2028,0.80
