REGION,TIMESLICE,TECHNOLOGY,MODE_OF_OPERATION,YEAR,VALUE
REGION1,SEA1N,DEMINDBIO,1,2047,142.22121
REGION1,SEA2D,DEMINDBIO,1,2047,142.22121
REGION1,SEA2N,DEMINDBIO,1,2047,142.22121
REGION1,SEA3D,DEMINDBIO,1,2047,142.22121
REGION1,SEA3N,DEMINDBIO,1,2047,142.22121
REGION1,SEA4D,DEMINDBIO,1,2047,142.22121
REGION1,SEA4N,DEMINDBIO,1,2047,142.22121
REGION1,SEA1D,DEMINDBIO,1,2048,141.11414
REGION1,SEA1N,DEMINDBIO,1,2048,141.11414
REGION1,SEA2D,DEMINDBIO,1,2048,141.11414
REGION1,SEA2N,DEMINDBIO,1,2048,141.11414
REGION1,SEA3D,DEMINDBIO,1,2048,141.11414
REGION1,SEA3N,DEMINDBIO,1,2048,141.11414
REGION1,SEA4D,DEMINDBIO,1,2048,141.11414
REGION1,SEA4N,DEMINDBIO,1,2048,141.11414
REGION1,SEA1D,DEMINDBIO,1,2049,140.00808
REGION1,SEA1N,DEMINDBIO,1,2049,140.00808
REGION1,SEA2D,DEMINDBIO,1,2049,140.00808
REGION1,SEA2N,DEMINDBIO,1,2049,140.00808
REGION1,SEA3D,DEMINDBIO,1,2049,140.00808
REGION1,SEA3N,DEMINDBIO,1,2049,140.00808
REGION1,SEA4D,DEMINDBIO,1,2049,140.00808
REGION1,SEA4N,DEMINDBIO,1,2049,140.00808
REGION1,SEA1D,DEMINDBIO,1,2050,138.90101
REGION1,SEA1N,DEMINDBIO,1,2050,138.90101
REGION1,SEA2D,DEMINDBIO,1,2050,138.90101
REGION1,SEA2N,DEMINDBIO,1,2050,138.90101
REGION1,SEA3D,DEMINDBIO,1,2050,138.90101
REGION1,SEA3N,DEMINDBIO,1,2050,138.90101
REGION1,SEA4D,DEMINDBIO,1,2050,138.90101
REGION1,SEA4N,DEMINDBIO,1,2050,138.90101
REGION1,SEA1D,DEMINDNGS,1,2020,227.13131
REGION1,SEA1N,DEMINDNGS,1,2020,227.13131
REGION1,SEA2D,DEMINDNGS,1,2020,227.13131
REGION1,SEA2N,DEMINDNGS,1,2020,227.13131
REGION1,SEA3D,DEMINDNGS,1,2020,227.13131
REGION1,SEA3N,DEMINDNGS,1,2020,227.13131
REGION1,SEA4D,DEMINDNGS,1,2020,227.13131
REGION1,SEA4N,DEMINDNGS,1,2020,227.13131
REGION1,SEA1D,DEMINDNGS,1,2021,221.53535
REGION1,SEA1N,DEMINDNGS,1,2021,221.53535
REGION1,SEA2D,DEMINDNGS,1,2021,221.53535
REGION1,SEA2N,DEMINDNGS,1,2021,221.53535
REGION1,SEA3D,DEMINDNGS,1,2021,221.53535
REGION1,SEA3N,DEMINDNGS,1,2021,221.53535
REGION1,SEA4D,DEMINDNGS,1,2021,221.53535
REGION1,SEA4N,DEMINDNGS,1,2021,221.53535
REGION1,SEA1D,DEMINDNGS,1,2022,216.08081
REGION1,SEA1N,DEMINDNGS,1,2022,216.08081
REGION1,SEA2D,DEMINDNGS,1,2022,216.08081
REGION1,SEA2N,DEMINDNGS,1,2022,216.08081
REGION1,SEA3D,DEMINDNGS,1,2022,216.08081
REGION1,SEA3N,DEMINDNGS,1,2022,216.08081
REGION1,SEA4D,DEMINDNGS,1,2022,216.08081
REGION1,SEA4N,DEMINDNGS,1,2022,216.08081
REGION1,SEA1D,DEMINDNGS,1,2023,213.76768
REGION1,SEA1N,DEMINDNGS,1,2023,213.76768
REGION1,SEA2D,DEMINDNGS,1,2023,213.76768
REGION1,SEA2N,DEMINDNGS,1,2023,213.76768
REGION1,SEA3D,DEMINDNGS,1,2023,213.76768
REGION1,SEA3N,DEMINDNGS,1,2023,213.76768
REGION1,SEA4D,DEMINDNGS,1,2023,213.76768
REGION1,SEA4N,DEMINDNGS,1,2023,213.76768
REGION1,SEA1D,DEMINDNGS,1,2024,223.57576
REGION1,SEA1N,DEMINDNGS,1,2024,223.57576
REGION1,SEA2D,DEMINDNGS,1,2024,223.57576
REGION1,SEA2N,DEMINDNGS,1,2024,223.57576
REGION1,SEA3D,DEMINDNGS,1,2024,223.57576
REGION1,SEA3N,DEMINDNGS,1,2024,223.57576
REGION1,SEA4D,DEMINDNGS,1,2024,223.57576
REGION1,SEA4N,DEMINDNGS,1,2024,223.57576
REGION1,SEA1D,DEMINDNGS,1,2025,245.28283
REGION1,SEA1N,DEMINDNGS,1,2025,245.28283
REGION1,SEA2D,DEMINDNGS,1,2025,245.28283
REGION1,SEA2N,DEMINDNGS,1,2025,245.28283
REGION1,SEA3D,DEMINDNGS,1,2025,245.28283
REGION1,SEA3N,DEMINDNGS,1,2025,245.28283
REGION1,SEA4D,DEMINDNGS,1,2025,245.28283
REGION1,SEA4N,DEMINDNGS,1,2025,245.28283
REGION1,SEA1D,DEMINDNGS,1,2026,277.90909
REGION1,SEA1N,DEMINDNGS,1,2026,277.90909
REGION1,SEA2D,DEMINDNGS,1,2026,277.90909
REGION1,SEA2N,DEMINDNGS,1,2026,277.90909
REGION1,SEA3D,DEMINDNGS,1,2026,277.90909
REGION1,SEA3N,DEMINDNGS,1,2026,277.90909
REGION1,SEA4D,DEMINDNGS,1,2026,277.90909
REGION1,SEA4N,DEMINDNGS,1,2026,277.90909
REGION1,SEA1D,DEMINDNGS,1,2027,286.0303
REGION1,SEA1N,DEMINDNGS,1,2027,286.0303
REGION1,SEA2D,DEMINDNGS,1,2027,286.0303
REGION1,SEA2N,DEMINDNGS,1,2027,286.0303
REGION1,SEA3D,DEMINDNGS,1,2027,286.0303
REGION1,SEA3N,DEMINDNGS,1,2027,286.0303
REGION1,SEA4D,DEMINDNGS,1,2027,286.0303
REGION1,SEA4N,DEMINDNGS,1,2027,286.0303
REGION1,SEA1D,DEMINDNGS,1,2028,287.48485
REGION1,SEA1N,DEMINDNGS,1,2028,287.48485
REGION1,SEA2D,DEMINDNGS,1,2028,287.48485
REGION1,SEA2N,DEMINDNGS,1,2028,287.48485
REGION1,SEA3D,DEMINDNGS,1,2028,287.48485
REGION1,SEA3N,DEMINDNGS,1,2028,287.48485
REGION1,SEA4D,DEMINDNGS,1,2028,287.48485
REGION1,SEA4N,DEMINDNGS,1,2028,287.48485
REGION1,SEA1D,DEMINDNGS,1,2029,289.45455
REGION1,SEA1N,DEMINDNGS,1,2029,289.45455
REGION1,SEA2D,DEMINDNGS,1,2029,289.45455
REGION1,SEA2N,DEMINDNGS,1,2029,289.45455
REGION1,SEA3D,DEMINDNGS,1,2029,289.45455
REGION1,SEA3N,DEMINDNGS,1,2029,289.45455
REGION1,SEA4D,DEMINDNGS,1,2029,289.45455
REGION1,SEA4N,DEMINDNGS,1,2029,289.45455
REGION1,SEA1D,DEMINDNGS,1,2030,307.77778
REGION1,SEA1N,DEMINDNGS,1,2030,307.77778
REGION1,SEA2D,DEMINDNGS,1,2030,307.77778
REGION1,SEA2N,DEMINDNGS,1,2030,307.77778
REGION1,SEA3D,DEMINDNGS,1,2030,307.77778
REGION1,SEA3N,DEMINDNGS,1,2030,307.77778
REGION1,SEA4D,DEMINDNGS,1,2030,307.77778
REGION1,SEA4N,DEMINDNGS,1,2030,307.77778
REGION1,SEA1D,DEMINDNGS,1,2031,333.79798
REGION1,SEA1N,DEMINDNGS,1,2031,333.79798
REGION1,SEA2D,DEMINDNGS,1,2031,333.79798
REGION1,SEA2N,DEMINDNGS,1,2031,333.79798
REGION1,SEA3D,DEMINDNGS,1,2031,333.79798
REGION1,SEA3N,DEMINDNGS,1,2031,333.79798
REGION1,SEA4D,DEMINDNGS,1,2031,333.79798
REGION1,SEA4N,DEMINDNGS,1,2031,333.79798
REGION1,SEA1D,DEMINDNGS,1,2032,350.0303
REGION1,SEA1N,DEMINDNGS,1,2032,350.0303
REGION1,SEA2D,DEMINDNGS,1,2032,350.0303
REGION1,SEA2N,DEMINDNGS,1,2032,350.0303
REGION1,SEA3D,DEMINDNGS,1,2032,350.0303
REGION1,SEA3N,DEMINDNGS,1,2032,350.0303
REGION1,SEA4D,DEMINDNGS,1,2032,350.0303
REGION1,SEA4N,DEMINDNGS,1,2032,350.0303
REGION1,SEA1D,DEMINDNGS,1,2033,348.81818
REGION1,SEA1N,DEMINDNGS,1,2033,348.81818
REGION1,SEA2D,DEMINDNGS,1,2033,348.81818
REGION1,SEA2N,DEMINDNGS,1,2033,348.81818
REGION1,SEA3D,DEMINDNGS,1,2033,348.81818
REGION1,SEA3N,DEMINDNGS,1,2033,348.81818
REGION1,SEA4D,DEMINDNGS,1,2033,348.81818
REGION1,SEA4N,DEMINDNGS,1,2033,348.81818
REGION1,SEA1D,DEMINDNGS,1,2034,347.92929
REGION1,SEA1N,DEMINDNGS,1,2034,347.92929
REGION1,SEA2D,DEMINDNGS,1,2034,347.92929
REGION1,SEA2N,DEMINDNGS,1,2034,347.92929
REGION1,SEA3D,DEMINDNGS,1,2034,347.92929
REGION1,SEA3N,DEMINDNGS,1,2034,347.92929
REGION1,SEA4D,DEMINDNGS,1,2034,347.92929
REGION1,SEA4N,DEMINDNGS,1,2034,347.92929
REGION1,SEA1D,DEMINDNGS,1,2035,348.09091
REGION1,SEA1N,DEMINDNGS,1,2035,348.09091
REGION1,SEA2D,DEMINDNGS,1,2035,348.09091
REGION1,SEA2N,DEMINDNGS,1,2035,348.09091
REGION1,SEA3D,DEMINDNGS,1,2035,348.09091
REGION1,SEA3N,DEMINDNGS,1,2035,348.09091
REGION1,SEA4D,DEMINDNGS,1,2035,348.09091
REGION1,SEA4N,DEMINDNGS,1,2035,348.09091
REGION1,SEA1D,DEMINDNGS,1,2036,348.07071
REGION1,SEA1N,DEMINDNGS,1,2036,348.07071
REGION1,SEA2D,DEMINDNGS,1,2036,348.07071
REGION1,SEA2N,DEMINDNGS,1,2036,348.07071
REGION1,SEA3D,DEMINDNGS,1,2036,348.07071
REGION1,SEA3N,DEMINDNGS,1,2036,348.07071
REGION1,SEA4D,DEMINDNGS,1,2036,348.07071
REGION1,SEA4N,DEMINDNGS,1,2036,348.07071
REGION1,SEA1D,DEMINDNGS,1,2037,347.71717
REGION1,SEA1N,DEMINDNGS,1,2037,347.71717
REGION1,SEA2D,DEMINDNGS,1,2037,347.71717
REGION1,SEA2N,DEMINDNGS,1,2037,347.71717
REGION1,SEA3D,DEMINDNGS,1,2037,347.71717
REGION1,SEA3N,DEMINDNGS,1,2037,347.71717
REGION1,SEA4D,DEMINDNGS,1,2037,347.71717
REGION1,SEA4N,DEMINDNGS,1,2037,347.71717
REGION1,SEA1D,DEMINDNGS,1,2038,347.70707
REGION1,SEA1N,DEMINDNGS,1,2038,347.70707
REGION1,SEA2D,DEMINDNGS,1,2038,347.70707
REGION1,SEA2N,DEMINDNGS,1,2038,347.70707
REGION1,SEA3D,DEMINDNGS,1,2038,347.70707
REGION1,SEA3N,DEMINDNGS,1,2038,347.70707
REGION1,SEA4D,DEMINDNGS,1,2038,347.70707
REGION1,SEA4N,DEMINDNGS,1,2038,347.70707
REGION1,SEA1D,DEMINDNGS,1,2039,347.9697
REGION1,SEA1N,DEMINDNGS,1,2039,347.9697
REGION1,SEA2D,DEMINDNGS,1,2039,347.9697
REGION1,SEA2N,DEMINDNGS,1,2039,347.9697
REGION1,SEA3D,DEMINDNGS,1,2039,347.9697
REGION1,SEA3N,DEMINDNGS,1,2039,347.9697
REGION1,SEA4D,DEMINDNGS,1,2039,347.9697
REGION1,SEA4N,DEMINDNGS,1,2039,347.9697
REGION1,SEA1D,DEMINDNGS,1,2040,348.30303
REGION1,SEA1N,DEMINDNGS,1,2040,348.30303
REGION1,SEA2D,DEMINDNGS,1,2040,348.30303
REGION1,SEA2N,DEMINDNGS,1,2040,348.30303
REGION1,SEA3D,DEMINDNGS,1,2040,348.30303
REGION1,SEA3N,DEMINDNGS,1,2040,348.30303
REGION1,SEA4D,DEMINDNGS,1,2040,348.30303
REGION1,SEA4N,DEMINDNGS,1,2040,348.30303
REGION1,SEA1D,DEMINDNGS,1,2041,371.97475
REGION1,SEA1N,DEMINDNGS,1,2041,371.97475
REGION1,SEA2D,DEMINDNGS,1,2041,371.97475
REGION1,SEA2N,DEMINDNGS,1,2041,371.97475
REGION1,SEA3D,DEMINDNGS,1,2041,371.97475
REGION1,SEA3N,DEMINDNGS,1,2041,371.97475
REGION1,SEA4D,DEMINDNGS,1,2041,371.97475
REGION1,SEA4N,DEMINDNGS,1,2041,371.97475
REGION1,SEA1D,DEMINDNGS,1,2042,377.49596
REGION1,SEA1N,DEMINDNGS,1,2042,377.49596
REGION1,SEA2D,DEMINDNGS,1,2042,377.49596
REGION1,SEA2N,DEMINDNGS,1,2042,377.49596
REGION1,SEA3D,DEMINDNGS,1,2042,377.49596
REGION1,SEA3N,DEMINDNGS,1,2042,377.49596
REGION1,SEA4D,DEMINDNGS,1,2042,377.49596
REGION1,SEA4N,DEMINDNGS,1,2042,377.49596
REGION1,SEA1D,DEMINDNGS,1,2043,383.01717
REGION1,SEA1N,DEMINDNGS,1,2043,383.01717
REGION1,SEA2D,DEMINDNGS,1,2043,383.01717
REGION1,SEA2N,DEMINDNGS,1,2043,383.01717
REGION1,SEA3D,DEMINDNGS,1,2043,383.01717
REGION1,SEA3N,DEMINDNGS,1,2043,383.01717
REGION1,SEA4D,DEMINDNGS,1,2043,383.01717
REGION1,SEA4N,DEMINDNGS,1,2043,383.01717
REGION1,SEA1D,DEMINDNGS,1,2044,388.53838
REGION1,SEA1N,DEMINDNGS,1,2044,388.53838
REGION1,SEA2D,DEMINDNGS,1,2044,388.53838
REGION1,SEA2N,DEMINDNGS,1,2044,388.53838
REGION1,SEA3D,DEMINDNGS,1,2044,388.53838
REGION1,SEA3N,DEMINDNGS,1,2044,388.53838
REGION1,SEA4D,DEMINDNGS,1,2044,388.53838
REGION1,SEA4N,DEMINDNGS,1,2044,388.53838
REGION1,SEA1D,DEMINDNGS,1,2045,394.0596
REGION1,SEA1N,DEMINDNGS,1,2045,394.0596
REGION1,SEA2D,DEMINDNGS,1,2045,394.0596
REGION1,SEA2N,DEMINDNGS,1,2045,394.0596
REGION1,SEA3D,DEMINDNGS,1,2045,394.0596
REGION1,SEA3N,DEMINDNGS,1,2045,394.0596
REGION1,SEA4D,DEMINDNGS,1,2045,394.0596
REGION1,SEA4N,DEMINDNGS,1,2045,394.0596
REGION1,SEA1D,DEMINDNGS,1,2046,399.58081
REGION1,SEA1N,DEMINDNGS,1,2046,399.58081
REGION1,SEA2D,DEMINDNGS,1,2046,399.58081
REGION1,SEA2N,DEMINDNGS,1,2046,399.58081
REGION1,SEA3D,DEMINDNGS,1,2046,399.58081
REGION1,SEA3N,DEMINDNGS,1,2046,399.58081
REGION1,SEA4D,DEMINDNGS,1,2046,399.58081
REGION1,SEA4N,DEMINDNGS,1,2046,399.58081
REGION1,SEA1D,DEMINDNGS,1,2047,405.10202
REGION1,SEA1N,DEMINDNGS,1,2047,405.10202
REGION1,SEA2D,DEMINDNGS,1,2047,405.10202
REGION1,SEA2N,DEMINDNGS,1,2047,405.10202
REGION1,SEA3D,DEMINDNGS,1,2047,405.10202
REGION1,SEA3N,DEMINDNGS,1,2047,405.10202
REGION1,SEA4D,DEMINDNGS,1,2047,405.10202
REGION1,SEA4N,DEMINDNGS,1,2047,405.10202
REGION1,SEA1D,DEMINDNGS,1,2048,410.62323
REGION1,SEA1N,DEMINDNGS,1,2048,410.62323
REGION1,SEA2D,DEMINDNGS,1,2048,410.62323
REGION1,SEA2N,DEMINDNGS,1,2048,410.62323
REGION1,SEA3D,DEMINDNGS,1,2048,410.62323
REGION1,SEA3N,DEMINDNGS,1,2048,410.62323
REGION1,SEA4D,DEMINDNGS,1,2048,410.62323
REGION1,SEA4N,DEMINDNGS,1,2048,410.62323
REGION1,SEA1D,DEMINDNGS,1,2049,416.14444
REGION1,SEA1N,DEMINDNGS,1,2049,416.14444
REGION1,SEA2D,DEMINDNGS,1,2049,416.14444
REGION1,SEA2N,DEMINDNGS,1,2049,416.14444
REGION1,SEA3D,DEMINDNGS,1,2049,416.14444
REGION1,SEA3N,DEMINDNGS,1,2049,416.14444
REGION1,SEA4D,DEMINDNGS,1,2049,416.14444
REGION1,SEA4N,DEMINDNGS,1,2049,416.14444
REGION1,SEA1D,DEMINDNGS,1,2050,421.66566
REGION1,SEA1N,DEMINDNGS,1,2050,421.66566
REGION1,SEA2D,DEMINDNGS,1,2050,421.66566
REGION1,SEA2N,DEMINDNGS,1,2050,421.66566
REGION1,SEA3D,DEMINDNGS,1,2050,421.66566
REGION1,SEA3N,DEMINDNGS,1,2050,421.66566
REGION1,SEA4D,DEMINDNGS,1,2050,421.66566
REGION1,SEA4N,DEMINDNGS,1,2050,421.66566
REGION1,SEA1D,DEMINDELCB02,1,2020,101.14
REGION1,SEA1N,DEMINDELCB02,1,2020,73.556364
REGION1,SEA2D,DEMINDELCB02,1,2020,101.14
REGION1,SEA2N,DEMINDELCB02,1,2020,78.664444
REGION1,SEA3D,DEMINDELCB02,1,2020,121.368
REGION1,SEA3N,DEMINDELCB02,1,2020,93.915714
REGION1,SEA4D,DEMINDELCB02,1,2020,146.09111
REGION1,SEA4N,DEMINDELCB02,1,2020,107.88267
REGION1,SEA1D,DEMINDELCB02,1,2021,101.4
REGION1,SEA1N,DEMINDELCB02,1,2021,73.745455
REGION1,SEA2D,DEMINDELCB02,1,2021,101.4
REGION1,SEA2N,DEMINDELCB02,1,2021,78.866667
REGION1,SEA3D,DEMINDELCB02,1,2021,121.68
REGION1,SEA3N,DEMINDELCB02,1,2021,94.157143
REGION1,SEA4D,DEMINDELCB02,1,2021,146.46667
REGION1,SEA4N,DEMINDELCB02,1,2021,108.16
REGION1,SEA1D,DEMINDELCB02,1,2022,101.77
REGION1,SEA1N,DEMINDELCB02,1,2022,74.014545
REGION1,SEA2D,DEMINDELCB02,1,2022,101.77
REGION1,SEA2N,DEMINDELCB02,1,2022,79.154444
REGION1,SEA3D,DEMINDELCB02,1,2022,122.124
REGION1,SEA3N,DEMINDELCB02,1,2022,94.500714
REGION1,SEA4D,DEMINDELCB02,1,2022,147.00111
REGION1,SEA4N,DEMINDELCB02,1,2022,108.55467
REGION1,SEA1D,DEMINDELCB02,1,2023,102.35
REGION1,SEA1N,DEMINDELCB02,1,2023,74.436364
REGION1,SEA2D,DEMINDELCB02,1,2023,102.35
REGION1,SEA2N,DEMINDELCB02,1,2023,79.605556
REGION1,SEA3D,DEMINDELCB02,1,2023,122.82
REGION1,SEA3N,DEMINDELCB02,1,2023,95.039286
REGION1,SEA4D,DEMINDELCB02,1,2023,147.83889
REGION1,SEA4N,DEMINDELCB02,1,2023,109.17333
REGION1,SEA1D,DEMINDELCB02,1,2024,104.08
REGION1,SEA1N,DEMINDELCB02,1,2024,75.694545
REGION1,SEA2D,DEMINDELCB02,1,2024,104.08
REGION1,SEA2N,DEMINDELCB02,1,2024,80.951111
REGION1,SEA3D,DEMINDELCB02,1,2024,124.896
REGION1,SEA3N,DEMINDELCB02,1,2024,96.645714
REGION1,SEA4D,DEMINDELCB02,1,2024,150.33778
REGION1,SEA4N,DEMINDELCB02,1,2024,111.01867
REGION1,SEA1D,DEMINDELCB02,1,2025,106.19
REGION1,SEA1N,DEMINDELCB02,1,2025,77.229091
REGION1,SEA2D,DEMINDELCB02,1,2025,106.19
REGION1,SEA2N,DEMINDELCB02,1,2025,82.592222
REGION1,SEA3D,DEMINDELCB02,1,2025,127.428
REGION1,SEA3N,DEMINDELCB02,1,2025,98.605
REGION1,SEA4D,DEMINDELCB02,1,2025,153.38556
REGION1,SEA4N,DEMINDELCB02,1,2025,113.26933
REGION1,SEA1D,DEMINDELCB02,1,2026,109.61
REGION1,SEA1N,DEMINDELCB02,1,2026,79.716364
REGION1,SEA2D,DEMINDELCB02,1,2026,109.61
REGION1,SEA2N,DEMINDELCB02,1,2026,85.252222
REGION1,SEA3D,DEMINDELCB02,1,2026,131.532
REGION1,SEA3N,DEMINDELCB02,1,2026,101.78071
REGION1,SEA4D,DEMINDELCB02,1,2026,158.32556
REGION1,SEA4N,DEMINDELCB02,1,2026,116.91733
REGION1,SEA1D,DEMINDELCB02,1,2027,109.57
REGION1,SEA1N,DEMINDELCB02,1,2027,79.687273
REGION1,SEA2D,DEMINDELCB02,1,2027,109.57
REGION1,SEA2N,DEMINDELCB02,1,2027,85.221111
REGION1,SEA3D,DEMINDELCB02,1,2027,131.484
REGION1,SEA3N,DEMINDELCB02,1,2027,101.74357
REGION1,SEA4D,DEMINDELCB02,1,2027,158.26778
REGION1,SEA4N,DEMINDELCB02,1,2027,116.87467
REGION1,SEA1D,DEMINDELCB02,1,2028,109.11
REGION1,SEA1N,DEMINDELCB02,1,2028,79.352727
REGION1,SEA2D,DEMINDELCB02,1,2028,109.11
REGION1,SEA2N,DEMINDELCB02,1,2028,84.863333
REGION1,SEA3D,DEMINDELCB02,1,2028,130.932
REGION1,SEA3N,DEMINDELCB02,1,2028,101.31643
REGION1,SEA4D,DEMINDELCB02,1,2028,157.60333
REGION1,SEA4N,DEMINDELCB02,1,2028,116.384
REGION1,SEA1D,DEMINDELCB02,1,2029,108.5
REGION1,SEA1N,DEMINDELCB02,1,2029,78.909091
REGION1,SEA2D,DEMINDELCB02,1,2029,108.5
REGION1,SEA2N,DEMINDELCB02,1,2029,84.388889
REGION1,SEA3D,DEMINDELCB02,1,2029,130.2
REGION1,SEA3N,DEMINDELCB02,1,2029,100.75
REGION1,SEA4D,DEMINDELCB02,1,2029,156.72222
REGION1,SEA4N,DEMINDELCB02,1,2029,115.73333
REGION1,SEA1D,DEMINDELCB02,1,2030,109.62
REGION1,SEA1N,DEMINDELCB02,1,2030,79.723636
REGION1,SEA2D,DEMINDELCB02,1,2030,109.62
REGION1,SEA2N,DEMINDELCB02,1,2030,85.26
REGION1,SEA3D,DEMINDELCB02,1,2030,131.544
REGION1,SEA3N,DEMINDELCB02,1,2030,101.79
REGION1,SEA4D,DEMINDELCB02,1,2030,158.34
REGION1,SEA4N,DEMINDELCB02,1,2030,116.928
REGION1,SEA1D,DEMINDELCB02,1,2031,111.38
REGION1,SEA1N,DEMINDELCB02,1,2031,81.003636
REGION1,SEA2D,DEMINDELCB02,1,2031,111.38
REGION1,SEA2N,DEMINDELCB02,1,2031,86.628889
REGION1,SEA3D,DEMINDELCB02,1,2031,133.656
REGION1,SEA3N,DEMINDELCB02,1,2031,103.42429
REGION1,SEA4D,DEMINDELCB02,1,2031,160.88222
REGION1,SEA4N,DEMINDELCB02,1,2031,118.80533
REGION1,SEA1D,DEMINDELCB02,1,2032,112.96
REGION1,SEA1N,DEMINDELCB02,1,2032,82.152727
REGION1,SEA2D,DEMINDELCB02,1,2032,112.96
REGION1,SEA2N,DEMINDELCB02,1,2032,87.857778
REGION1,SEA3D,DEMINDELCB02,1,2032,135.552
REGION1,SEA3N,DEMINDELCB02,1,2032,104.89143
REGION1,SEA4D,DEMINDELCB02,1,2032,163.16444
REGION1,SEA4N,DEMINDELCB02,1,2032,120.49067
REGION1,SEA1D,DEMINDELCB02,1,2033,112.41
REGION1,SEA1N,DEMINDELCB02,1,2033,81.752727
REGION1,SEA2D,DEMINDELCB02,1,2033,112.41
REGION1,SEA2N,DEMINDELCB02,1,2033,87.43
REGION1,SEA3D,DEMINDELCB02,1,2033,134.892
REGION1,SEA3N,DEMINDELCB02,1,2033,104.38071
REGION1,SEA4D,DEMINDELCB02,1,2033,162.37
REGION1,SEA4N,DEMINDELCB02,1,2033,119.904
REGION1,SEA1D,DEMINDELCB02,1,2034,111.31
REGION1,SEA1N,DEMINDELCB02,1,2034,80.952727
REGION1,SEA2D,DEMINDELCB02,1,2034,111.31
REGION1,SEA2N,DEMINDELCB02,1,2034,86.574444
REGION1,SEA3D,DEMINDELCB02,1,2034,133.572
REGION1,SEA3N,DEMINDELCB02,1,2034,103.35929
REGION1,SEA4D,DEMINDELCB02,1,2034,160.78111
REGION1,SEA4N,DEMINDELCB02,1,2034,118.73067
REGION1,SEA1D,DEMINDELCB02,1,2035,110.38
REGION1,SEA1N,DEMINDELCB02,1,2035,80.276364
REGION1,SEA2D,DEMINDELCB02,1,2035,110.38
REGION1,SEA2N,DEMINDELCB02,1,2035,85.851111
REGION1,SEA3D,DEMINDELCB02,1,2035,132.456
REGION1,SEA3N,DEMINDELCB02,1,2035,102.49571
REGION1,SEA4D,DEMINDELCB02,1,2035,159.43778
REGION1,SEA4N,DEMINDELCB02,1,2035,117.73867
REGION1,SEA1D,DEMINDELCB02,1,2036,109.55
REGION1,SEA1N,DEMINDELCB02,1,2036,79.672727
REGION1,SEA2D,DEMINDELCB02,1,2036,109.55
REGION1,SEA2N,DEMINDELCB02,1,2036,85.205556
REGION1,SEA3D,DEMINDELCB02,1,2036,131.46
REGION1,SEA3N,DEMINDELCB02,1,2036,101.725
REGION1,SEA4D,DEMINDELCB02,1,2036,158.23889
REGION1,SEA4N,DEMINDELCB02,1,2036,116.85333
REGION1,SEA1D,DEMINDELCB02,1,2037,108.83
REGION1,SEA1N,DEMINDELCB02,1,2037,79.149091
REGION1,SEA2D,DEMINDELCB02,1,2037,108.83
REGION1,SEA2N,DEMINDELCB02,1,2037,84.645556
REGION1,SEA3D,DEMINDELCB02,1,2037,130.596
REGION1,SEA3N,DEMINDELCB02,1,2037,101.05643
REGION1,SEA4D,DEMINDELCB02,1,2037,157.19889
REGION1,SEA4N,DEMINDELCB02,1,2037,116.08533
REGION1,SEA1D,DEMINDELCB02,1,2038,108.34
REGION1,SEA1N,DEMINDELCB02,1,2038,78.792727
REGION1,SEA2D,DEMINDELCB02,1,2038,108.34
REGION1,SEA2N,DEMINDELCB02,1,2038,84.264444
REGION1,SEA3D,DEMINDELCB02,1,2038,130.008
REGION1,SEA3N,DEMINDELCB02,1,2038,100.60143
REGION1,SEA4D,DEMINDELCB02,1,2038,156.49111
REGION1,SEA4N,DEMINDELCB02,1,2038,115.56267
REGION1,SEA1D,DEMINDELCB02,1,2039,107.86
REGION1,SEA1N,DEMINDELCB02,1,2039,78.443636
REGION1,SEA2D,DEMINDELCB02,1,2039,107.86
REGION1,SEA2N,DEMINDELCB02,1,2039,83.891111
REGION1,SEA3D,DEMINDELCB02,1,2039,129.432
REGION1,SEA3N,DEMINDELCB02,1,2039,100.15571
REGION1,SEA4D,DEMINDELCB02,1,2039,155.79778
REGION1,SEA4N,DEMINDELCB02,1,2039,115.05067
REGION1,SEA1D,DEMINDELCB02,1,2040,107.38
REGION1,SEA1N,DEMINDELCB02,1,2040,78.094545
REGION1,SEA2D,DEMINDELCB02,1,2040,107.38
REGION1,SEA2N,DEMINDELCB02,1,2040,83.517778
REGION1,SEA3D,DEMINDELCB02,1,2040,128.856
REGION1,SEA3N,DEMINDELCB02,1,2040,99.71
REGION1,SEA4D,DEMINDELCB02,1,2040,155.10444
REGION1,SEA4N,DEMINDELCB02,1,2040,114.53867
REGION1,SEA1D,DEMINDELCB02,1,2041,107.38
REGION1,SEA1N,DEMINDELCB02,1,2041,78.094545
REGION1,SEA2D,DEMINDELCB02,1,2041,107.38
REGION1,SEA2N,DEMINDELCB02,1,2041,83.517778
REGION1,SEA3D,DEMINDELCB02,1,2041,128.856
REGION1,SEA3N,DEMINDELCB02,1,2041,99.71
REGION1,SEA4D,DEMINDELCB02,1,2041,155.10444
REGION1,SEA4N,DEMINDELCB02,1,2041,114.53867
REGION1,SEA1D,DEMINDELCB02,1,2042,106.943
REGION1,SEA1N,DEMINDELCB02,1,2042,77.776727
REGION1,SEA2D,DEMINDELCB02,1,2042,106.943
REGION1,SEA2N,DEMINDELCB02,1,2042,83.177889
REGION1,SEA3D,DEMINDELCB02,1,2042,128.3316
REGION1,SEA3N,DEMINDELCB02,1,2042,99.304214
